新聞台,#genre#
寰宇新聞,http://220.134.196.147:8548/http/61.219.99.20:8081/hls/76/818/ch62.m3u8
寰宇新聞,http://220.134.196.147:8548/http/61.219.99.20%3A8081/hls/76/818/ch62.m3u8
寰宇新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn14
寰宇新聞臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fMh4hG&tk=xgSiFxkGQWbN
寰宇新聞臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=nIOFXT&tk=ubY7XqjFrKz1
寰宇新聞臺灣臺,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv156
寰宇臺灣,http://robyang.serv00.net/ublive.php?id=87
年代新聞,http://220.134.196.147:8538/http/61.219.99.20:8081/hls/67/809/ch27.m3u8
年代新聞,http://220.134.196.147:8538/http/61.219.99.20%3A8081/hls/67/809/ch27.m3u8
年代新聞,http://robyang.serv00.net/ublive.php?id=2719
年代新聞-備,http://robyang.serv00.net/ublive.php?id=1099
年代新聞臺,http://61.221.81.93:8578/http/192.168.1.10:8088/hls/67/809/ch27.m3u8
東森新聞,http://61.221.81.93:8579/http/192.168.1.10:8088/hls/63/805/ch10.m3u8
東森新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv152
東森新聞(VPN),http://211.23.114.106:8510/http/61.221.81.94:8088/hls/71/813/ch44.m3u8
東森新聞4,http://robyang.serv00.net/ublive.php?id=2766
東森新聞HD,http://220.134.196.147:8527/http/61.219.99.20:8081/hls/63/805/ch10.m3u8
東森新聞HD,http://220.134.196.147:8527/http/61.219.99.20%3A8081/hls/63/805/ch10.m3u8
東森美洲新聞,http://38.64.72.148:80/hls/modn/list/2016/chunklist0.m3u8
東森財經,http://61.221.81.93:8590/http/192.168.1.10:8088/hls/63/805/ch11.m3u8
東森財經HD,http://220.134.196.147:8525/http/61.219.99.20:8081/hls/63/805/ch11.m3u8
東森財經HD,http://220.134.196.147:8525/http/61.219.99.20%3A8081/hls/63/805/ch11.m3u8
東森財經新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv153
民視 新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://61.221.81.93:8583/http/192.168.1.10:8088/hls/73/815/ch51.m3u8
民視新聞,http://220.134.196.147:8519/http/61.219.99.20:8081/hls/85/80/FtvNews4max.m3u8
民視新聞,http://220.134.196.147:8519/http/61.219.99.20%3A8081/hls/85/80/FtvNews4max.m3u8
民視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv13
第1商業臺,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv104
臺視新聞,http://222.128.55.152:9080/live/ts.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
臺視新聞,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
臺視新聞,http://xn--94q.l5.ca/daili/Smartv.php?id=ttvnews_twn
臺視新聞,http://jnzq.ohoyee.com:9080/live/ts.m3u8
臺視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv051
臺視財經,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv056
臺視財經,http://robyang.serv00.net/ublive.php?id=300
華視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv052
鏡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv075
鏡電視新聞臺,http://211.23.114.106:8545/http/61.219.99.20%3A8092/upload/114/MNEWS_TS-1111_1.m3u8
鏡電視新聞臺,http://220.134.196.147:8561/http/61.219.99.20%3A8092/upload/114/MNEWS_TS-1111_1.m3u8
鏡電視新聞臺,http://211.23.114.106:8545/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
鏡電視新聞臺,http://220.134.196.147:8561/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
非凡商業,http://61.221.81.93:8589/http/192.168.1.10:8088/hls/74/816/ch56.m3u8
非凡商業,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv048
非凡商業HD,http://220.134.196.147:8511/http/61.219.99.20:8081/hls/74/816/ch56.m3u8
非凡商業HD,http://220.134.196.147:8511/http/61.219.99.20%3A8081/hls/74/816/ch56.m3u8
非凡新聞,http://61.221.81.93:8586/http/192.168.1.10:8088/hls/75/817/ch57.m3u8
非凡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv010
非凡新聞HD,http://220.134.196.147:8571/http/61.219.99.20:8081/hls/75/817/ch57.m3u8
非凡新聞HD,http://220.134.196.147:8571/http/61.219.99.20%3A8081/hls/75/817/ch57.m3u8
非凡新聞（備）,http://robyang.serv00.net/ublive.php?id=3236
體育,#genre#
ACTION SPORTS,https://linear-36.frequency.stream/dist/localnow/36/hls/master/playlist.m3u8
DAZN 1,http://211.23.114.106:8523/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 1,http://220.134.196.147:9120/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 1,http://211.23.114.106:8523/http/59.120.8.187%3A8078/hls/25/80/esport.m3u8
DAZN 1,http://220.134.196.147:9120/http/59.120.8.187%3A8078/hls/25/80/esport.m3u8
DAZN 2,http://211.23.114.106:8555/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
DAZN 2,http://220.134.196.147:9119/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
DAZN 2,http://211.23.114.106:8555/http/59.120.8.187%3A8078/hls/26/80/esport2.m3u8
DAZN 2,http://220.134.196.147:9119/http/59.120.8.187%3A8078/hls/26/80/esport2.m3u8
Eleven Sport 1,http://robyang.serv00.net/ublive.php?id=3224
Eleven Sport 2,http://robyang.serv00.net/ublive.php?id=301
ELEVEN SPORTS 1,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2531/index.m3u
ELEVEN SPORTS 1 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2518/index.m3u
ELEVEN SPORTS 2,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2532/index.m3u
ELEVEN SPORTS 2 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2517/index.m3u
ELEVEN SPORTS 3,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2533/index.m3u
ELEVENSPORTS一,http://108.181.20.197/livehttpplay?channel_id=10104
ELEVENSPORTS二,http://108.181.20.197/livehttpplay?channel_id=10105
sky sports main event,http://robyang.serv00.net/ublive.php?id=2787
博斯無限,http://robyang.serv00.net/ublive.php?id=2797
博斯無限,http://robyang.serv00.net/ublive.php?id=381
博斯無限1,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn10
博斯無限2,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn13
博斯無限2,http://robyang.serv00.net/ublive.php?id=2798
博斯無限2,http://robyang.serv00.net/ublive.php?id=426
博斯網球,http://robyang.serv00.net/ublive.php?id=498
博斯網球1,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn09
博斯運動1,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn07
博斯運動1,http://robyang.serv00.net/ublive.php?id=379
博斯運動2,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn08
博斯運動2,http://robyang.serv00.net/ublive.php?id=380
博斯運動一,http://211.23.114.106:8518/http/59.120.8.187:8068/hls/15/80/cstv15.m3u8
博斯運動一,http://220.134.196.147:8564/http/61.219.99.20:8068/hls/15/80/cstv15.m3u8
博斯運動一,http://211.23.114.106:8518/http/59.120.8.187%3A8068/hls/15/80/cstv15.m3u8
博斯運動一,http://220.134.196.147:8564/http/61.219.99.20%3A8068/hls/15/80/cstv15.m3u8
博斯運動二,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8858/live1081.m3u8
博斯高球1,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn05
博斯高球1,http://robyang.serv00.net/ublive.php?id=377
博斯高球2,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn06
博斯高球2,http://robyang.serv00.net/ublive.php?id=378
博斯魅力,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn04
博斯魅力,http://robyang.serv00.net/ublive.php?id=175
愛爾達體育1臺,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8854/live1077.m3u8
時尚運動X,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv014
智林體育,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv101
緯來體育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
緯來體育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8
緯來體育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
緯來體育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
緯來體育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
緯來體育,http://aktv_stream.m16tv.cfd/stream/test/null/AKTV.m3u8
緯來體育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8️更新时间
緯來體育,http://live_bin.m16tv.cfd/stream/test/null/AKTV.m3u8
緯來體育HD,http://211.23.114.106:8528/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
緯來體育HD,http://220.134.196.147:8553/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
緯來體育HD,http://211.23.114.106:8528/http/59.120.8.187%3A8081/hls/67/809/ch28.m3u8
緯來體育HD,http://220.134.196.147:8553/http/59.120.8.187%3A8081/hls/67/809/ch28.m3u8
綜合台1,#genre#
MoMo綜合臺,http://61.221.81.93:8565/http/192.168.1.10:8088/hls/76/818/momo_max.m3u8
momo綜合臺,http://211.23.114.106:8511/http/59.120.8.187%3A8081/hls/76/818/momo_max.m3u8
momo綜合臺,http://220.134.196.147:8575/http/59.120.8.187%3A8081/hls/76/818/momo_max.m3u8
momo綜合臺,http://211.23.114.106:8511/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
momo綜合臺,http://220.134.196.147:8575/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
MUCH TV,http://61.221.81.93:8570/http/192.168.1.10:8088/hls/72/814/ch45.m3u8
MUCH TV,http://211.23.114.106:9328/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
MUCH TV,http://220.134.196.147:8530/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
MUCH TV,http://211.23.114.106:9328/http/61.219.99.20%3A8081/hls/72/814/ch45.m3u8
MUCH TV,http://220.134.196.147:8530/http/61.219.99.20%3A8081/hls/72/814/ch45.m3u8
Smart 知識臺,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn19
TLC'綜合高碼,http://61.216.11.93:49981/stream/channelid/458490002.m3u8
TVBS,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS,https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv073
TVBS,http://robyang.serv00.net/ublive.php?id=2273
TVBS AISA,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS HD,http://kkk.888.3116598.xyz//api.php?n=HKTV&id=UNA532&tk=on7ptxNRYztN
TVBS HD,http://211.23.114.106:9344/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
TVBS HD,http://220.134.196.147:8570/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
TVBS HD,http://211.23.114.106:9344/http/61.219.99.20%3A8081/hls/75/817/ch58.m3u8
TVBS HD,http://220.134.196.147:8570/http/61.219.99.20%3A8081/hls/75/817/ch58.m3u8
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YXljwW&tk=ubY7XqjFrKz1
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS亞洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
TVBS亞洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亞洲臺,https://live.tvfix.org/live/tvbs/index.m3u8
TVBS歡樂,http://61.221.81.93:8576/http/192.168.1.9:8088/hls/65/807/ch17.m3u8
TVBS歡樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv068
TVBS歡樂,http://robyang.serv00.net/ublive.php?id=40
TVBS歡樂HD,http://211.23.114.106:8553/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS歡樂HD,http://220.134.196.147:8522/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS歡樂HD,http://211.23.114.106:8553/http/61.219.99.20%3A8081/hls/65/807/ch17.m3u8
TVBS歡樂HD,http://220.134.196.147:8522/http/61.219.99.20%3A8081/hls/65/807/ch17.m3u8
TVBS歡樂臺,http://61.216.11.93:49981/stream/channelid/1607444205.m3u8
TVBS精采,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv067
TVBS精采,http://robyang.serv00.net/ublive.php?id=66
三立綜合,http://robyang.serv00.net/ublive.php?id=315
中天綜合,http://61.221.81.93:8567/http/192.168.1.10:8088/hls/67/809/ch25.m3u8
中天綜合,http://robyang.serv00.net/ublive.php?id=3072
中天綜合,http://robyang.serv00.net/ublive.php?id=54
中天綜合HD,http://211.23.114.106:9325/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
中天綜合HD,http://220.134.196.147:8502/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
中天綜合HD,http://211.23.114.106:9325/http/61.219.99.20%3A8081/hls/67/809/ch25.m3u8
中天綜合HD,http://220.134.196.147:8502/http/61.219.99.20%3A8081/hls/67/809/ch25.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
八大綜合,http://61.216.11.93:49981/stream/channelid/1339557876.m3u8
八大綜合,http://61.221.81.93:8559/http/192.168.1.10:8088/hls/66/808/ch21.m3u8
八大綜合,http://robyang.serv00.net/ublive.php?id=2286
八大綜合,http://robyang.serv00.net/ublive.php?id=3258
八大綜合HD,http://211.23.114.106:8521/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
八大綜合HD,http://220.134.196.147:8518/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
八大綜合HD,http://211.23.114.106:8521/http/61.219.99.20%3A8081/hls/66/808/ch21.m3u8
八大綜合HD,http://220.134.196.147:8518/http/61.219.99.20%3A8081/hls/66/808/ch21.m3u8
八大綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv039
年代much,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cWxBsp&tk=xgSiFxkGQWbN
年代much,http://61.216.11.93:49981/stream/channelid/644357774.m3u8
年代much,http://fr-us8.jdiptv.cc/live/ndmuch.m3u8?kdstime=1743895364&kdssign=161cb60ba83e55ce097c8e3416c55999
年代much,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rI4b5V&tk=ubY7XqjFrKz1
年代much,http://robyang.serv00.net/ublive.php?id=1359
東森綜合-替,http://robyang.serv00.net/ublive.php?id=3254
東森綜合HD,http://211.23.114.106:8535/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
東森綜合HD,http://220.134.196.147:9553/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
東森綜合HD,http://211.23.114.106:8535/http/61.219.99.20%3A8081/hls/63/805/ch12.m3u8
東森綜合HD,http://220.134.196.147:9553/http/61.219.99.20%3A8081/hls/63/805/ch12.m3u8
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東森超視,http://61.216.11.93:49981/stream/channelid/1026178460.m3u8
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
東森超視,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8
東森超視,http://38.64.72.148/hls/modn/list/2013/chunklist0.m3u8
東森超視,http://61.221.81.93:8566/http/192.168.1.10:8088/hls/64/806/ch14.m3u8
民視綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv004
緯來日本HD,http://211.23.114.106:9336/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
緯來日本HD,http://220.134.196.147:8565/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
緯來日本HD,http://211.23.114.106:9336/http/61.219.99.20%3A8081/hls/69/811/ch34.m3u8
緯來日本HD,http://220.134.196.147:8565/http/61.219.99.20%3A8081/hls/69/811/ch34.m3u8
緯來綜合,http://61.216.11.93:49981/stream/channelid/106481234.m3u8
緯來綜合,http://61.221.81.93:8557/http/192.168.1.10:8088/hls/68/810/ch32.m3u8
緯來綜合HD,http://211.23.114.106:8536/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
緯來綜合HD,http://220.134.196.147:8533/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
緯來綜合HD,http://211.23.114.106:8536/http/61.219.99.20%3A8081/hls/68/810/ch32.m3u8
緯來綜合HD,http://220.134.196.147:8533/http/61.219.99.20%3A8081/hls/68/810/ch32.m3u8
緯來育樂HD,http://211.23.114.106:8513/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
緯來育樂HD,http://220.134.196.147:8547/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
緯來育樂HD,http://211.23.114.106:8513/http/59.120.8.187%3A8081/hls/68/810/ch30.m3u8
緯來育樂HD,http://220.134.196.147:8547/http/59.120.8.187%3A8081/hls/68/810/ch30.m3u8
臺視綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1ZdlEL&tk=xgSiFxkGQWbN
臺視綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZV8rjW&tk=ubY7XqjFrKz1
超視HD,http://61.216.26.165:8525/http/192.168.1.9:8081/hls/64/806/ch14.m3u8
超視HD,http://123.51.231.132:8525/http/192.168.1.9:8081/hls/64/806/ch14.m3u8
超視HD,http://211.23.114.106:9381/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
超視HD,http://220.134.196.147:8508/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
超視HD,http://211.23.114.106:9381/http/61.219.99.20%3A8081/hls/64/806/ch14.m3u8
超視HD,http://220.134.196.147:8508/http/61.219.99.20%3A8081/hls/64/806/ch14.m3u8
靖天日本,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv047
靖天綜合,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv046
靖天育樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv062
綜合台2,#genre#
ELTV 娛樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv070
TAIWAN PLUS,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
Taiwan Plus,http://220.134.196.147:8524/http/61.219.99.20:8081/hls/87/80/PtsTaiwanPlus4max.m3u8
Taiwan Plus,http://220.134.196.147:8524/http/61.219.99.20%3A8081/hls/87/80/PtsTaiwanPlus4max.m3u8
三立臺灣,http://xn--94q.l5.ca/daili/Smartv.php?id=sanlitaiwan
三立臺灣,http://61.221.81.93:8561/http/192.168.1.10:8088/hls/65/807/ch20.m3u8
三立臺灣,http://robyang.serv00.net/ublive.php?id=21
三立臺灣,http://robyang.serv00.net/ublive.php?id=2436
三立臺灣HD,http://211.23.114.106:9378/http/61.219.99.20%3A8081/hls/65/807/ch20.m3u8
三立臺灣HD,http://220.134.196.147:8513/http/61.219.99.20%3A8081/hls/65/807/ch20.m3u8
三立臺灣HD,http://211.23.114.106:9378/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立臺灣HD,http://220.134.196.147:8513/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立都會,http://61.221.81.93:8562/http/192.168.1.10:8088/hls/65/807/ch19.m3u8
三立都會,http://robyang.serv00.net/ublive.php?id=1001
三立都會,http://robyang.serv00.net/ublive.php?id=38
三立都會HD,http://211.23.114.106:8538/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
三立都會HD,http://220.134.196.147:8503/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
三立都會HD,http://211.23.114.106:8538/http/61.219.99.20%3A8081/hls/65/807/ch19.m3u8
三立都會HD,http://220.134.196.147:8503/http/61.219.99.20%3A8081/hls/65/807/ch19.m3u8
中天亞洲,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv109
中天亞洲臺,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=571212&extension=ts
中天亞洲臺,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
中天娛樂,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CwosHJ&tk=GvkJIVBSu1tY
中天娛樂,http://live.catvod.com/smart.php?id=ctient
中天娛樂,http://61.221.81.93:8568/http/192.168.1.10:8088/hls/67/809/ch26.m3u8
中天娛樂HD,http://211.23.114.106:8508/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
中天娛樂HD,http://220.134.196.147:8509/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
中天娛樂HD,http://211.23.114.106:8508/http/61.219.99.20%3A8081/hls/67/809/ch26.m3u8
中天娛樂HD,http://220.134.196.147:8509/http/61.219.99.20%3A8081/hls/67/809/ch26.m3u8
中視經典,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv080
中視經典,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8511/live1144.m3u8
中視經典,http://robyang.serv00.net/ublive.php?id=185
中視菁採,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv064
中視菁採,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8512/live1145.m3u8
八大娛樂,http://robyang.serv00.net/ublive.php?id=105
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大第一,http://198.16.100.186:8278/badafirst/playlist.m3u8?tid=mb8efded78b4e12042621&ct=17874&tsum=028ad819cd9a0f949a043d652fa3e164
八大第一,http://61.216.11.93:49981/stream/channelid/2021000694.m3u8
