新聞台,#genre#
愛爾達體育2臺,https://iptv.catvod.com/catvod_com.php?id=eltasport2_twn&token=c0c422b015b04852b0c2f67456095cb81a5cb04c72c80084e06abd8a8f499c21%3A1757763387
愛爾達體育3臺,https://iptv.catvod.com/catvod_com.php?id=eltasport3_twn&token=68bc144c9466ab286b72c7f0c209db6290e91cd0b85777b005b6e99857040bb4%3A1757763387
愛爾達體育4臺,https://iptv.catvod.com/catvod_com.php?id=eltasports4_twn&token=4921a16803d4032aa3b135ba56505f858642d750efcc501de18690eeedde9abc%3A1757763387
緯來體育臺,https://iptv.catvod.com/catvod_com.php?id=videolandsport&token=80deeab8d34f1aa5ab200a6b5cc0fa052a0fac3b4fcb81d89c8912952abb5c39%3A1757763387
綜合台1,#genre#
Momo TV,https://iptv.catvod.com/catvod_com.php?id=momo1_twn&token=a81b4b2f2720d33e1392803d6641c7a8717230fc7206a15be3aabb1526f13d58%3A1757763387
TVBS HD,https://iptv.catvod.com/catvod_com.php?id=tvbs&token=9c0dc0abcf536a174d440c18ca68913bda70efe450813a7d85e5deb2d855b82a%3A1757763387
TVBS 歡樂臺 （備份）,https://iptv.catvod.com/catvod_com.php?id=tvbshuanle_twn&token=9ea806e5872c1bda82eac6e83e66012c5a666b2e4b820b511c1c879f2c3ef382%3A1757763387
三立綜合 Sanli Metro,https://iptv.catvod.com/catvod_com.php?id=sanlizhonghe&token=1249ed972b669bc7e5afa6c7c6907f4a7d0cdd8783bc723fb412373f2efaf337%3A1757763387
中天綜合 CTI Metro,https://iptv.catvod.com/catvod_com.php?id=ctizhonghe&token=090da2c5753d5cdd8bf45d386a3607360cc121999aed342298e9f9ebbfb2ce13%3A1757763387
八大綜合 GTV Metro,https://iptv.catvod.com/catvod_com.php?id=badazhonghe&token=aa3d484afe20eb7dc125d4115ddd50b07c6cfdd04458fc39ed4d406d09ce27b4%3A1757763387
年代MUCH,https://iptv.catvod.com/catvod_com.php?id=niandaitv_twn&token=6a9bb13008fa41aa99349bf11cfd5fe7151096ca2676244ed78be768fdbb8646%3A1757763387
愛爾達綜合臺,https://iptv.catvod.com/catvod_com.php?id=eltazonghe_twn&token=b3de1038b128951448d540ef798b2fc4618c82ed6ac1912a2aacb7ad9e1446ab%3A1757763387
東森綜合 ETTV Metro,https://iptv.catvod.com/catvod_com.php?id=ettvzhonghe&token=c1485426d4898c22d8ea69b9549f15e84aa2ec2fff5518a6f6cfc23060db0868%3A1757763387
東森超視,https://iptv.catvod.com/catvod_com.php?id=ettvsuper&token=35e15d948611e49e69052e153ea167cf06a1d89a7ee21deccf56ad09bdef71f8%3A1757763387
緯來日本臺,https://iptv.catvod.com/catvod_com.php?id=videolandjapan&token=dfafa05fb042791db2913448ddd7a57504c037f05d7b70a912a228f7a789f59b%3A1757763387
緯來綜合臺,https://iptv.catvod.com/catvod_com.php?id=videolandzonghe&token=05ef43a0b7f36230ac46491fdad93a755551390face0d2ed03ba6815420e0f29%3A1757763387
緯來育樂,https://iptv.catvod.com/catvod_com.php?id=videolandmax&token=01e45278201506735458f632af04e635b5d0c40b6b247f56a96aa6e6b12cff1e%3A1757763387
臺視綜合臺,https://iptv.catvod.com/catvod_com.php?id=ttvzhonghe&token=4f43e132d77dfdcd20190e4e6539c54021dba3f2a0df273022c233d72a213d4b%3A1757763387
綜合台2,#genre#
AXN Taiwan,https://iptv.catvod.com/catvod_com.php?id=axn_twn&token=b962c0fe444eca06c55ec2892103a18ec0d3195229d466b7d70bee3e1008ef4b%3A1757763387
三立臺灣 Sanli Taiwan,https://iptv.catvod.com/catvod_com.php?id=sanlitaiwan&token=cefe20b77a214b4ede2421925315ec0fd83c0bb639eab6909dd5ed074b1edf1d%3A1757763387
三立都會臺,https://iptv.catvod.com/catvod_com.php?id=sanlidouhui_twn&token=a7014a20e686543ddab6c38a539f18337920a9410128a3634f6938e57bb7edbd%3A1757763387
中天亞洲臺,https://iptv.catvod.com/catvod_com.php?id=ctiasia_twn&token=cd2467a9be2a673cb8fb30c7d03e640bf6f35daa54fc66dd28f810eef15702c5%3A1757763387
中天娛樂 CTI Entertaiment,https://iptv.catvod.com/catvod_com.php?id=ctient&token=df60e46d2b8733292c63f32f5bfb27081cf1775d711e74ca880b874aa4061e4a%3A1757763387
八大第一 GTV First,https://iptv.catvod.com/catvod_com.php?id=badafirst&token=ab6c9b7702d9833918995454a4eb8218d562588328285751a22d493fbc203e4e%3A1757763387
民視臺灣台,https://iptv.catvod.com/catvod_com.php?id=ftvtaiwan_twn&token=7aaed429abb3bf023c5f3ea7c38962048571755fbde417458b9126f45faa322f%3A1757763387
緯來精彩,https://iptv.catvod.com/catvod_com.php?id=videolandspecial_twn&token=1041453ce5c4caae809876c358660a9674c01f8656a601bef72761f90dde312c%3A1757763387
靖天國際臺,https://iptv.catvod.com/catvod_com.php?id=jingtianintl_twn&token=d932fa6262f0c51360a9d25c792f9de945eb92d1d521b12714a5e1ffbbb392b7%3A1757763387
龍華經典臺,https://iptv.catvod.com/catvod_com.php?id=lunghuajingdian_twn&token=218f5f90676bb84d8e61d03805bb7908b80e58f56b4b724c1247ef58a6b81dd2%3A1757763387
電影,#genre#
amc電影,https://iptv.catvod.com/catvod_com.php?id=starmoviesgold_twn&token=af9f3e19d5fb5e4e0eee9368729e817173e6502bd5a9eb4d1c367bd18b152c6c%3A1757763387
Axn HD,https://iptv.catvod.com/catvod_com.php?id=Axn&token=845111818c6ebb951f04ad856e32ebe7290685ec6c9fa0b86fd761c9eaa3d53d%3A1757763387
Catchplay電影,https://iptv.catvod.com/catvod_com.php?id=catchplay_twn&token=14559dd9ff8cce5996b60f9fddb16c1da638b3b4090dde5195f978f96c1ca2e7%3A1757763387
CINEMAX,https://iptv.catvod.com/catvod_com.php?id=cinemax_twn&token=dcbb3566d3de123a0b3098786a7f3f1145a1ef89bd803ba555ac6296f3811d13%3A1757763387
Cinemax,https://iptv.catvod.com/catvod_com.php?id=Cinemax&token=f9aa875a04bffa6ee16252eb59b56baf5c1f68511db18ae8bae8cb2b54f79840%3A1757763387
HBO Family,https://iptv.catvod.com/catvod_com.php?id=Hbofamily&token=661b2208c4dd2c52222e1d8600397ed66eaec6cfaae1e8291aa76fdab5e83058%3A1757763387
HBO HD,https://iptv.catvod.com/catvod_com.php?id=Hbo&token=2a8d05cc9dbc49995e5870cc142e82907ecf78d9a502ec5a3c9ddbd28fc2a6b7%3A1757763387
HBO Hits,https://iptv.catvod.com/catvod_com.php?id=Hbohitshd&token=747ec6041f359a96369221ecbc1fc48d05a620a44f59daf84cee2d1d3ee104db%3A1757763387
HBO Signature,https://iptv.catvod.com/catvod_com.php?id=Hbosignature&token=c083391de4d424639692fe358b8147842356b9dd2a7d58e896177747282ec6da%3A1757763387
HBO_HD,https://iptv.catvod.com/catvod_com.php?id=hbohd_twn&token=8ebf7f189b7dcbddf73a3eeb3bdac9802c029d4215a7b66b147136fed32ec4f0%3A1757763387
HBO_HITS,https://iptv.catvod.com/catvod_com.php?id=hbohit_twn&token=b3a6697f458d9848c2d50efbcd965c7964144f41977bf001eaffb6497e75ffd6%3A1757763387
Hits,https://iptv.catvod.com/catvod_com.php?id=Hits&token=cf9934f3a4d2da7c6362f016703e7fb9957a280ddc520ba8b21fe79e26b8452c%3A1757763387
Hits Movie,https://iptv.catvod.com/catvod_com.php?id=Hitsmovie&token=6594a2b13a16c8eb62b2527209af1c70d4af476870908579c1f32e9b873dd6b1%3A1757763387
Zee Cinema HD,https://iptv.catvod.com/catvod_com.php?id=Zeecinemahd&token=f474569f47f545953739dff7861e32f100cf5fb18d4014f0bf3be23c07640cfc%3A1757763387
東森洋片 ETTV Western,https://iptv.catvod.com/catvod_com.php?id=ettvwestern&token=6209e7366e51d990b03ef1deedc9a004251bfbccd954bedf5e56a26bf35721f0%3A1757763387
東森電影 ETTV Movie,https://iptv.catvod.com/catvod_com.php?id=ettvmovie&token=e0fbc9b44de91a4b477d2bb62df1f7c3fc8a63186cbb898d36f7a8a26ecae069%3A1757763387
緯來電影臺,https://iptv.catvod.com/catvod_com.php?id=videolandmovie&token=4c5878a97ee66a131f074852867b84bacdf004adb113b2e448d9b441ae0f26a2%3A1757763387
龍華洋片 Lunghua Western,https://iptv.catvod.com/catvod_com.php?id=lunghuawestern_twn&token=44732c38dfa8b9d6ffb5ba5de55142dc6ea8e99cea38fa84ccc0e0e257ee36d0%3A1757763387
龍詳時代,https://iptv.catvod.com/catvod_com.php?id=lungxiangtime_twn&token=1ec8d8b9fc38763911c5b8b108f78cd3504a0e679dc798e91b59b347f536198d%3A1757763387
戲劇,#genre#
EYETV 戲劇,https://iptv.catvod.com/catvod_com.php?id=eyetvxiju_twn&token=3928791079b66a33b764b94ef498edaf537fbf72130c454e87febd13ec792fb5%3A1757763387
三立戲劇臺,https://iptv.catvod.com/catvod_com.php?id=sanlixiju_twn&token=de5bb273d58cefa69e9d582997e169c219f31a2eedb58c33497435ab344496dd%3A1757763387
八大戲劇 GTV Drama,https://iptv.catvod.com/catvod_com.php?id=badadrama&token=260eeeef748707e089ce5084e8d9197901ac5489d7a096886012d3a0373e3cfe%3A1757763387
愛爾達影劇臺,https://iptv.catvod.com/catvod_com.php?id=eltayingju_twn&token=4d6052e347c6cf1e21f3419cdad75f1946da022aae3faa7869b42da002fa22c3%3A1757763387
東森戲劇 ETTV Drama,https://iptv.catvod.com/catvod_com.php?id=ettvdrama&token=598cddbebeff87c711e6604837fbdc73cb247718538e48fe6fa12b954f673d63%3A1757763387
緯來戲劇,https://iptv.catvod.com/catvod_com.php?id=videolandtv&token=53f30d43de2464d8eadeffc92cb8d1bcd0cdb92b607fb7ceb9ddbdc88e3bb00e%3A1757763387
龍華偶像,https://iptv.catvod.com/catvod_com.php?id=lunghuaidol_twn&token=de9d7bfa83e3d695ffb610f1c4675314a36d69ea073d890e44eea9a18a70577c%3A1757763387
龍華戲劇 Lunghua Drama,https://iptv.catvod.com/catvod_com.php?id=lunghuaxiju_twn&token=f77fc8db660d288f3333cf05e1f8b2d514f84a4da61bdc0674f3355cebc7186a%3A1757763387
四台,#genre#
中視 HD,https://iptv.catvod.com/catvod_com.php?id=zhongshihd_twn&token=294bf61f60caf7fd92b133468e0dc4b10facc58921a6cb5063783f5aec678fbd%3A1757763387
公視 CTV,https://iptv.catvod.com/catvod_com.php?id=ctv_taiwan&token=a6a045d5c33034fa0c29c540106fdd66d553c68ae9e80cc65ceaf0b064501591%3A1757763387
公視2,https://iptv.catvod.com/catvod_com.php?id=ctv2_twn&token=52efe52c0226826afa32f6bfebc73ef28dd9b327e3cc3d06e905ba7f7e33ee46%3A1757763387
小公視,https://iptv.catvod.com/catvod_com.php?id=pts3_twn&token=923b16dc8c9dba3b91b39184291440603e31e47142870792d89509e4b89cb540%3A1757763387
民視 HD,https://iptv.catvod.com/catvod_com.php?id=ftvhd_taiwan&token=e895d43ee938fa48f297e7b7c195f4229ac7a02fb2ca37956109c810992b77f1%3A1757763387
臺視 TTV HD,https://iptv.catvod.com/catvod_com.php?id=ttv_taiwan&token=62ec8b4147f90d40863d4ecd372b580e5ecd87dff3c0022b9176d1680ec3c128%3A1757763387
華視 CTS HD,https://iptv.catvod.com/catvod_com.php?id=ctshd_twn&token=d183f903710565ed19f4c67de48c352713ecf35de881ee2cce39a0ac22a046b3%3A1757763387
兒童,#genre#
Dreamworks,https://iptv.catvod.com/catvod_com.php?id=Dreamworks&token=8442d5cc3d57db0cec4f7b26f7b4ec13ed259bcf1b80c66806176ec5c7a7cb5b%3A1757763387
Nick Jr,https://iptv.catvod.com/catvod_com.php?id=Nickjr&token=227663d27df5811dd1d5a3961d7b6d2446a77bff66a1769ce2f0e17c9ffb1ff3%3A1757763387
Nickelodeon,https://iptv.catvod.com/catvod_com.php?id=Nickelodeon&token=10bc4a9ced5c0b1b575e4cc7cd091008018cb7e01dd9fd3c2fa6b4e9c93a3927%3A1757763387
Nickelodeon臺灣,https://iptv.catvod.com/catvod_com.php?id=nickelodeon_twn&token=dfd139d9f35d314513a931068abe7519e999940b3874a94f0f8488ac1fed5d4f%3A1757763387
東森幼幼 Yoyo TV,https://iptv.catvod.com/catvod_com.php?id=yoyo_twn&token=c4dc2da4e7f091fe157f093b1dbf67115ccbeabface2b325a67db88920d92c5a%3A1757763387
靖天卡通臺,https://iptv.catvod.com/catvod_com.php?id=jingtiancartoon_twn&token=edae873a46e117845e8f2366b12f675092c5bc9d99e4baf287586d8033240e15%3A1757763387
音樂旅遊生活,#genre#
AFC 亞洲旅遊臺,https://iptv.catvod.com/catvod_com.php?id=asiatravel_twn&token=c6129b34a547ae1b36fadb70bf142864a3454675e7ea5a6a23ccba35fe642aea%3A1757763387
Astro MTV,https://iptv.catvod.com/catvod_com.php?id=AstroMTV&token=c20561760dbf58baea5c62040c173af81d591bed15df194cd009573452c0ba6e%3A1757763387
EYETV 旅遊,https://iptv.catvod.com/catvod_com.php?id=eyetvtravel_twn&token=76acf7b1f85fc35362b6dfe232c99b873491917b491331cdd116be7f4bb88ca9%3A1757763387
Lifestyle&amp;Fashion,https://iptv.catvod.com/catvod_com.php?id=Lifestyle&token=1953c3fd1030fb70d12139574afe099bfbeb21a406f68ecb30e0443524e28e91%3A1757763387
MTV Live,https://iptv.catvod.com/catvod_com.php?id=mtvhd_twn&token=153a479663930495d19ed27213f4c0c13e20cebe139565200a35f1cbc876b155%3A1757763387
TLC,https://iptv.catvod.com/catvod_com.php?id=Tlc&token=af15193707094746dba01096ecb2ac687e36b7d5a27718140517a0fd9de28155%3A1757763387
亞洲旅遊 TLC Asia,https://iptv.catvod.com/catvod_com.php?id=tlc_twn&token=b07233d461815109da63acb6bd9069b3ee6578e8f55dc693ae2af527a146a333%3A1757763387
美食星球,https://iptv.catvod.com/catvod_com.php?id=foodplanet_twn&token=fbc3474afb35bd26c33c3be4c533d3bb13d92da48d248facbef800c4ee473fde%3A1757763387
探索,#genre#
Discovery Asia,https://iptv.catvod.com/catvod_com.php?id=discoverytwn_twn&token=1dc6f7536db8110a822dbe694ab8130f1f1cd783e640ee7f50f10aebce5e5176%3A1757763387
Discovery HD,https://iptv.catvod.com/catvod_com.php?id=discoverych_twn&token=502f640634b17d50675491aacebddc26c0c7a7c4f69cad1f58bafc317ceeab8b%3A1757763387
Discovery Kids Tamil,https://iptv.catvod.com/catvod_com.php?id=discoverykidtamil_raj&token=f8cc383fc06edb877b43432a347b096f848602e3e23544de4ed9de434c8ff98d%3A1757763387
Discovery World Tamil,https://iptv.catvod.com/catvod_com.php?id=discoveryworldtam_raj&token=e1d8525bbd5e887195975ad7b43125159d6681607aec804038e9ce5c3763cbd6%3A1757763387
others,#genre#
Fashion TV,https://iptv.catvod.com/catvod_com.php?id=fashiontv_twn&token=5faf8414427c4ac69650e66015545a8373af8b526e7f20cf707f4b73221d5071%3A1757763387
RCTI,https://iptv.catvod.com/catvod_com.php?id=Rcti&token=4f5ad8eb1fbf567710dc4fbfc56759dea9c3fcfb5c0785485e9a17412767444a%3A1757763387
Rock Actions,https://iptv.catvod.com/catvod_com.php?id=Rockaction&token=696e4ed3492ffbefc7e9d358edaac13a6999544e98b473d0e57d070b2b826fa6%3A1757763387
Zee Action,https://iptv.catvod.com/catvod_com.php?id=Zeeaction&token=b6d0a3db70237a745cb9139d3f6c7bda16f897e5271136d7830acb067988a74a%3A1757763387
大愛1臺,https://iptv.catvod.com/catvod_com.php?id=daai_twn&token=c5f94857fc10cd43f119651c30bc217aa39d771406e6fb772e8f64ee763ca701%3A1757763387
大愛2臺,https://iptv.catvod.com/catvod_com.php?id=daai2_twn&token=8badbaf844121e790cfe7208373616e372684bbd1db068215512753c564c33ba%3A1757763387
好消息 2,https://iptv.catvod.com/catvod_com.php?id=good2_twn&token=d653b01df6b5af4f90a4f3106d5a4ed7b6fa32042a4812a59fcebf0c691be6d4%3A1757763387
阿里郎 Arirang,https://iptv.catvod.com/catvod_com.php?id=arirang_twn&token=5f84eb66c58787b1b79bbbc8c54fea8cc0a8052a7669f5c7be954c40f20067dd%3A1757763387
