新聞台,#genre#
寰宇臺灣,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv156
寰宇臺灣,http://robyang.serv00.net/ublive.php?id=87
寰宇財經,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv158/index.m3u8?proxy=true
寰宇財經,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv158/index.m3u8
寰宇財經臺,https://vrvwfasiyxst.ap-southeast-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv158&sd=1080&proxy=false
年代新聞,http://108.181.20.197/livehttpplay?channel_id=20033
東森新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv152
東森新聞,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森新聞,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv152/index.m3u8
東森新聞,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv152/index.m3u8?proxy=true
東森新聞,http://108.181.20.197/livehttpplay?channel_id=20082
東森新聞臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv152
東森財經,http://108.181.20.197/livehttpplay?channel_id=20078
東森財經新聞,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv153/index.m3u8
東森財經新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv153
東森財經新聞,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv153/index.m3u8?proxy=true
東森財經新聞臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv153
民視新聞,http://108.181.20.197/livehttpplay?channel_id=20097
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv13
民視新聞,http://live1.robyang.ggff.net:50009/li-litv-ftv13/index.m3u8?proxy=true
民視新聞,http://live1.robyang.ggff.net:50009/li-litv-ftv13/index.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8?blog.ntnas.top
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-ftv13
第1商業臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv104/index.m3u8?proxy=true
第1商業臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv104/index.m3u8
第1商業臺,https://vrvwfasiyxst.ap-southeast-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv104&sd=1080&proxy=false
第1商業臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv104
臺視新聞,http://222.128.55.152:9080/live/ts.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
臺視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv051
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
臺視新聞,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv051/index.m3u8
臺視新聞,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv051/index.m3u8?proxy=true
臺視新聞,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=43UnDv&tk=dBAimq8rrVFZ
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
臺視新聞,https://vrvwfasiyxst.ap-southeast-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv051&sd=1080&proxy=false
臺視新聞臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv051
臺視財經,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv056
臺視財經,http://robyang.serv00.net/ublive.php?id=300
臺視財經臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv056
臺視財經臺,http://live1.robyang.ggff.net:50009/4gtv-4gtv056/index.m3u8?proxy=true
臺視財經臺,http://live1.robyang.ggff.net:50009/4gtv-4gtv056/index.m3u8
華視新聞,http://108.181.20.197/livehttpplay?channel_id=20086
華視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv052
華視新聞,https://vrvwfasiyxst.ap-southeast-1.clawcloudrun.com/index.m3u8?pid=4gtv-4gtv052&sd=1080&proxy=false
華視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv052
鏡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv075
鏡電視新聞臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv075
非凡商業,http://live1.robyang.ggff.net:50009/4gtv-4gtv048/index.m3u8?proxy=true
非凡商業,http://live1.robyang.ggff.net:50009/4gtv-4gtv048/index.m3u8
非凡商業,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv048
非凡商業,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv048
非凡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv010
非凡新聞,http://108.181.20.197/livehttpplay?channel_id=20034
非凡新聞,http://live1.robyang.ggff.net:50009/4gtv-4gtv010/index.m3u8?proxy=true
非凡新聞,http://live1.robyang.ggff.net:50009/4gtv-4gtv010/index.m3u8
非凡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv010
非凡新聞（備）,http://robyang.serv00.net/ublive.php?id=3236
體育,#genre#
DAZN Darts x Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64b67f0424ade50008a3be17/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1d3ca3-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=172fcc6d-73c3-48c9-86a8-04885a2af742
DAZN Darts x Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64b67f0424ade50008a3be17/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83a562-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=8196e267-fdcf-4f05-bb8e-8f1ec0e504ea
DAZN Heldinnen x Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64afe50c5dc16600087f3227/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1d3ca5-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=69be0114-52dc-4eed-b6e7-c907f1b51e64
DAZN Heldinnen x Pluto TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64afe50c5dc16600087f3227/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc83a564-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=7df37b22-f6f1-45dd-9620-5945bfeea73a
ELEVENSPORTS一,http://108.181.20.197/livehttpplay?channel_id=10104
ELEVENSPORTS二,http://108.181.20.197/livehttpplay?channel_id=10105
ELTA體育一,http://108.181.20.197/livehttpplay?channel_id=20043
ELTA體育二,http://108.181.20.197/livehttpplay?channel_id=20107
Inazuma Eleven,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/611e75226b7f420007c3f319/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=8e063bd2-1f2c-11ef-86d8-5d587df108c6&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=80879397-91d6-4d71-9c36-ad9f3ac25c0e
sky sports main event,http://robyang.serv00.net/ublive.php?id=2787
博斯無限,http://37.27.111.214:8080/live/15/hls.m3u8
博斯無限,http://robyang.serv00.net/ublive.php?id=381
博斯無限1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn10
博斯無限2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn13
博斯無限2,http://robyang.serv00.net/ublive.php?id=426
博斯無限2,http://robyang.serv00.net/ublive.php?id=2798
博斯無限I,http://live1.robyang.ggff.net:50009/litv-longturn10/index.m3u8?proxy=true
博斯無限I,http://live1.robyang.ggff.net:50009/litv-longturn10/index.m3u8
博斯無限II,http://live1.robyang.ggff.net:50009/litv-longturn13/index.m3u8?proxy=true
博斯無限II,http://live1.robyang.ggff.net:50009/litv-longturn13/index.m3u8
博斯無限一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn10
博斯無限二,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn13
博斯網球,http://live1.robyang.ggff.net:50009/litv-longturn09/index.m3u8?proxy=true
博斯網球,http://live1.robyang.ggff.net:50009/litv-longturn09/index.m3u8
博斯網球,http://robyang.serv00.net/ublive.php?id=498
博斯網球1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn09
博斯網球一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn09
博斯運動,http://108.181.20.197/livehttpplay?channel_id=10131
博斯運動1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn07
博斯運動1,http://robyang.serv00.net/ublive.php?id=379
博斯運動2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn08
博斯運動2,http://robyang.serv00.net/ublive.php?id=380
博斯運動I,http://live1.robyang.ggff.net:50009/litv-longturn07/index.m3u8?proxy=true
博斯運動I,http://live1.robyang.ggff.net:50009/litv-longturn07/index.m3u8
博斯運動II,http://live1.robyang.ggff.net:50009/litv-longturn08/index.m3u8?proxy=true
博斯運動II,http://live1.robyang.ggff.net:50009/litv-longturn08/index.m3u8
博斯運動一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn07
博斯運動二,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn08
博斯高球1,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn05
博斯高球1,http://robyang.serv00.net/ublive.php?id=377
博斯高球2,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn06
博斯高球2,http://robyang.serv00.net/ublive.php?id=378
博斯高球I,http://live1.robyang.ggff.net:50009/litv-longturn05/index.m3u8?proxy=true
博斯高球I,http://live1.robyang.ggff.net:50009/litv-longturn05/index.m3u8
博斯高球II,http://live1.robyang.ggff.net:50009/litv-longturn06/index.m3u8
博斯高球II,http://live1.robyang.ggff.net:50009/litv-longturn06/index.m3u8?proxy=true
博斯高球一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn05
博斯高球二,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn06
博斯魅力,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn04
博斯魅力,http://live1.robyang.ggff.net:50009/litv-longturn04/index.m3u8?proxy=true
博斯魅力,http://live1.robyang.ggff.net:50009/litv-longturn04/index.m3u8
博斯魅力,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn04
愛爾達體育1,http://198.16.100.186:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4
愛爾達體育2,http://198.16.100.186:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
時尚運動X,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv014
時尚運動X,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv014/index.m3u8?proxy=true
時尚運動X,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv014/index.m3u8
時尚運動X,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv014
智林體育,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv101/index.m3u8?proxy=true
智林體育,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv101
智林體育,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv101/index.m3u8
智林體育臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv101
緯來體育,http://108.181.20.197/livehttpplay?channel_id=20120
緯來體育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
緯來體育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
緯來體育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8
綜合台1,#genre#
Smart知識,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn19
Smart知識臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=litv-longturn19
Smart知識臺,http://live1.robyang.ggff.net:50009/li-litv-longturn19/index.m3u8?proxy=true
Smart知識臺,http://live1.robyang.ggff.net:50009/li-litv-longturn19/index.m3u8
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv073
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv073
TVBS,http://robyang.serv00.net/ublive.php?id=2273
TVBS HD,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv073/index.m3u8?proxy=true
TVBS HD,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv073/index.m3u8
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=TWnwqK&tk=dBAimq8rrVFZ
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8?$台湾中华电信1
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$LR•IPV4『线路8』
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路3』
TVBS亞洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571185&extension=ts&play_token=wD7CZpooiF
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路2』
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
TVBS歡樂,http://108.181.20.197/livehttpplay?channel_id=20105
TVBS歡樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv068
TVBS歡樂臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv068
TVBS歡樂臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv068/index.m3u8?proxy=true
TVBS歡樂臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv068/index.m3u8
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
TVBS精采,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv067
TVBS精采,http://robyang.serv00.net/ublive.php?id=66
TVBS精采臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv067/index.m3u8?proxy=true
TVBS精采臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv067/index.m3u8
TVBS精采臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv067
TVBS綜藝臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=RMZBWO&tk=dBAimq8rrVFZ
TVBS臺劇臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=zjLiwd&tk=dBAimq8rrVFZ
中天綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Uax61k&tk=dBAimq8rrVFZ
八大綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=e3C47I&tk=dBAimq8rrVFZ
八大綜合,http://108.181.20.197/livehttpplay?channel_id=20068
八大綜合,http://robyang.serv00.net/ublive.php?id=2286
八大綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv039
八大綜藝,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv039/index.m3u8?proxy=true
八大綜藝,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv039/index.m3u8
八大綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv039
國興衛視,http://108.181.20.197/livehttpplay?channel_id=20164
好消息綜合臺,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
東森綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=tYRdpQ&tk=dBAimq8rrVFZ
東森綜合 HD,http://220.134.196.147:9553/index.m3u8
東森綜合-替,http://robyang.serv00.net/ublive.php?id=3254
東森超視,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=s4nb4J&tk=dBAimq8rrVFZ
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
民視綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv004
民視綜藝,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv004/index.m3u8?proxy=true
民視綜藝,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv004/index.m3u8
民視綜藝臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv004
緯來日本,http://108.181.20.197/livehttpplay?channel_id=20303
靖天日本,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv047
靖天日本,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv047/index.m3u8?proxy=true
靖天日本,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv047/index.m3u8
靖天日本臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv047
靖天綜合,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv046
靖天綜合臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv046
靖天育樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv062
靖天育樂,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv062/index.m3u8?proxy=true
靖天育樂,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv062/index.m3u8
靖天育樂臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv062
綜合台2,#genre#
ELTA娛樂,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv070/index.m3u8?proxy=true
ELTA娛樂,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv070/index.m3u8
ELTV娛樂,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv070
ELTV娛樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv070
Taiwan Plus TV (1080p),https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
三立國際,http://robyang.serv00.net/ublive.php?id=2285
三立臺灣,https://epg.pw/stream/cc4cae00306d97a1a7525911ee10a1983538f96a7fc920e563352cdd10002b36.m3u8
三立臺灣,http://robyang.serv00.net/ublive.php?id=21
三立臺灣,http://robyang.serv00.net/ublive.php?id=2436
三立都會,http://108.181.20.197/livehttpplay?channel_id=20100
三立都會,http://robyang.serv00.net/ublive.php?id=38
三立都會,http://robyang.serv00.net/ublive.php?id=1001
中天亞洲,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv109
中天亞洲,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=siBuwN&tk=dBAimq8rrVFZ
中天亞洲,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv109
中天亞洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天亞洲(備),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=vYKxX9&tk=dBAimq8rrVFZ
中天亞洲臺,http://live1.robyang.ggff.net:50009/4gtv-4gtv109/index.m3u8?proxy=true
中天亞洲臺,http://live1.robyang.ggff.net:50009/4gtv-4gtv109/index.m3u8
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
中天娛樂,http://108.181.20.197/livehttpplay?channel_id=20079
中天娛樂,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=u6rRio&tk=dBAimq8rrVFZ
中視經典,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv080
中視經典,http://robyang.serv00.net/ublive.php?id=185
中視經典臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv080/index.m3u8?proxy=true
中視經典臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv080/index.m3u8
中視經典臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv080
中視菁採,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv064
中視菁採臺,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv064
中視菁採臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv064/index.m3u8?proxy=true
中視菁採臺,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv064/index.m3u8
八大娛樂,http://108.181.20.197/livehttpplay?channel_id=20071
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大第一,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZXrNof&tk=dBAimq8rrVFZ
八大精彩,http://108.181.20.197/livehttpplay?channel_id=20052
八大精彩,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv034/index.m3u8?proxy=true
八大精彩,http://live1.robyang.ggff.net:50009/li-4gtv-4gtv034/index.m3u8
八大精彩,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv034
八大精彩,http://breezy-audrie-zspace-7524863c.koyeb.app/sub?token=leifeng&id=4gtv-4gtv034
八大精彩,http://robyang.serv00.net/ublive.php?id=1024
愛爾達娛樂,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=jl8Fx9&tk=dBAimq8rrVFZ
