新聞台,#genre#
ELEVEN SPORTS 1 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2518/index.m3u
ELEVEN SPORTS 2,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2532/index.m3u
ELEVEN SPORTS 2 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2517/index.m3u
ELEVEN SPORTS 3,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2533/index.m3u
緯來體育,https://epg.pw/stream/4f18dfe0593db5c686eb64ae8edaf2a9202d4d46bdc9bbde2cee27708e12ea01.m3u8
緯來體育,https://epg.pw/stream/ab6df63b64d0cc44a1f4f029ed847a26fa54a7aebd455578fb05a63f02c22f4b.m3u8
緯來體育,https://epg.pw/stream/8855a9936e37e608a0ec8a014cce1673dee9c5d68d560da376cc92e5edef2b25.m3u8
緯來體育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
緯來體育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
緯來體育,http://aktv_stream.m16tv.cfd/stream/test/null/AKTV.m3u8
緯來體育,http://aktv_stream1.m16tv.cfd/stream/tuntun/null/AKTV.m3u8️更新时间
緯來體育,http://live_bin.m16tv.cfd/stream/test/null/AKTV.m3u8
綜合台1,#genre#
TLC'綜合高碼,http://61.216.11.93:49981/stream/channelid/458490002.m3u8
TVBS,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS,https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
TVBS AISA,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS HD,http://kkk.888.3116598.xyz//api.php?n=HKTV&id=UNA532&tk=on7ptxNRYztN
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS亞洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
TVBS亞洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亞洲臺,https://live.tvfix.org/live/tvbs/index.m3u8
TVBS歡樂臺,http://61.216.11.93:49981/stream/channelid/1607444205.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
八大綜合,http://61.216.11.93:49981/stream/channelid/1339557876.m3u8
年代much,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=cWxBsp&tk=xgSiFxkGQWbN
年代much,http://61.216.11.93:49981/stream/channelid/644357774.m3u8
年代much,http://fr-us8.jdiptv.cc/live/ndmuch.m3u8?kdstime=1743895364&kdssign=161cb60ba83e55ce097c8e3416c55999
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東森超視,http://61.216.11.93:49981/stream/channelid/1026178460.m3u8
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
東森超視,http://38.64.72.148/hls/modn/list/2013/chunklist1.m3u8
東森超視,http://38.64.72.148/hls/modn/list/2013/chunklist0.m3u8
緯來綜合,http://61.216.11.93:49981/stream/channelid/106481234.m3u8
臺視綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=1ZdlEL&tk=xgSiFxkGQWbN
綜合台2,#genre#
TAIWAN PLUS,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
三立臺灣,http://xn--94q.l5.ca/daili/Smartv.php?id=sanlitaiwan
中天亞洲臺,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=571212&extension=ts
中天亞洲臺,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
中天娛樂,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=CwosHJ&tk=GvkJIVBSu1tY
中天娛樂,http://live.catvod.com/smart.php?id=ctient
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大第一,http://198.16.100.186:8278/badafirst/playlist.m3u8?tid=mb8efded78b4e12042621&ct=17874&tsum=028ad819cd9a0f949a043d652fa3e164
八大第一,http://61.216.11.93:49981/stream/channelid/2021000694.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8?
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
東森美洲中國,http://38.64.72.148:80/hls/modn/list/2003/chunklist0.m3u8
歷史經典燴,https://www.goodiptv.club/douyu/9487003
緯來娛樂,http://108.181.20.197/livehttpplay?channel_id=20202
緯來精彩,http://61.221.215.25:8800/hls/48/index.m3u8
電影,#genre#
ACTION HOLLYWOOD MOVIES,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-actionhollywood-samsungnz/playlist.m3u8?checkedby:iptvcat.com
ACTION HOLLYWOOD MOVIES,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-actionhollywood-samsungnz/playlist.m3u8
Amc,http://fl5.moveonjoy.com/AMC_NETWORK/index.m3u8
AMC Thrillers 電影,https://436f59579436473e8168284cac5d725f.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Plex_RushByAMC/playlist.m3u8
amc 電影臺,http://61.221.215.25:8800/hls/43/index.m3u8
amc 電影臺,http://104.244.79.187:5050/litv/4gtv-4gtv017
AXN,https://live.tvfix.org/live/axn/index.m3u8
CINeMax,http://61.216.11.93:49981/stream/channelid/207378916.m3u8
CINeMax,http://61.216.11.93:49981/stream/channelid/1222093986.m3u8
Dreamcatcher,https://vd3.bdstatic.com/mda-mbiqgzsnfeyv74y6/v1-cae/1080p/mda-mbiqgzsnfeyv74y6.mp4
HBO (Asia),http://218.202.220.2:5000/nn_live.ts?id=HBO
MTV Hits,http://45.88.92.3/tr3_MTVHits_SD/index.m3u8?token=test
MTVHITS,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=45264&extension=ts
MUSIC HITS,http://168.205.87.198:8555/live/1210/123456/233.m3u8
MUSIC HITS,http://168.205.87.198:8555/live/1217/123456/233.m3u8
SKYCINEMAACTIONHD,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=30517&extension=ts&play_token=GZD8Iuibew
SKYCINEMASELECTHD,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=949137&extension=ts
好萊電影高碼,http://61.216.11.93:49981/stream/channelid/286389561.m3u8
東森洋片,http://live.catvod.com/smart.php?id=ettvwestern
東森電影國,http://cfss.cc/cdn/hy/21059581.m3u8
緯來電影,http://61.216.11.93:49981/stream/channelid/1914405885.m3u8
戲劇,#genre#
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
三立戲劇,http://198.16.100.186:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8?txiptv&playlive
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8
東森戲劇,http://198.16.100.186:8278/ettvdrama/playlist.m3u8?tid=MA2A9945921599459215&ct=19249&tsum=c9097ecdf4a17c0922196dbf04b0c6e7
靖天戲劇,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058
靖天戲劇,http://serv00.bkpcp.top/litv3.php
四台,#genre#
中視,http://37.27.111.214:8080/live/7/hls.m3u8
民視,http://37.27.111.214:8080/live/6/hls.m3u8
民視閩南,http://61.216.11.93:49981/stream/channelid/1736257299.m3u8
臺視,http://xn--94q.l5.ca/daili/Smartv.php?id=ttv_taiwan
兒童,#genre#
CN卡通,http://125.227.210.55:8167/VideoInput/play.ts
Nick Jr,https://cdn.jsdelivr.net/gh/Meroser/Media_Coll@main/Meroser.mp4
Nick Jr,https://live.tvfix.org/live/nickjr/index.m3u8
NICKELODEON,http://143.244.60.30/NICKELODEON/index.m3u8
Nickelodeon,https://live.tvfix.org/live/niko/index.m3u8
nickelodeon,http://fl1.moveonjoy.com/NICKELODEON/index.m3u8
Nickjn,http://61.216.11.93:49981/stream/channelid/580636100.m3u8
nicktoons,http://fl1.moveonjoy.com/NICKTOONS/index.m3u8
NICKTOONS 動畫,http://143.244.60.30/NICKTOONS/index.m3u8
兒童動漫,http://ygbh.site/php/bfgd.php?id=293
靖天卡通,http://198.16.100.186:8278/jingtiancartoon_twn/playlist.m3u8?tid=MD1D2636832926368329&ct=19226&tsum=22c17cfa6920f0b4a9d45746ac25c547
音樂旅遊生活,#genre#
CBS 3 Omaha(KMTV),http://content.uplynk.com/channel/328d1434fb51476cb6567c74d5b2cc70.m3u8
IMTV,https://5bf7b725107e5.streamlock.net/imtv/imtv/playlist.m3u8
KMTV 3 News Now OMAHA,https://content.uplynk.com/channel/328d1434fb51476cb6567c74d5b2cc70.m3u8
Mezzo Live HD,https://live.tvfix.org/live/mezzon/index.m3u8
MTV,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
MTV Japan,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs18
MTV LIVE,https://fl5.moveonjoy.com/MTV_LIVE/index.m3u8
MTV LIVE US,http://aktv-stream.m16tv.cfd/stream/tuntun/mtvliveus/AKTV.m3u8
MTV RUSIA,http://37403135.cbilant.com/iptv/UQMAC8KDXRUSKG/20087/index.m3u8
MTV2,https://fl5.moveonjoy.com/MTV_2/index.m3u8
Pet Club TV,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
探索,#genre#
BesTV世界歷史,http://newstreamcdnct.inter.ptqy.gitv.tv:80/tslive/c60_fast_1026_720P_t10/c60_fast_1026_720P_t10.m3u8?d
DISCOVERY,https://denver1769.pages.dev/Discovery/discovery_hd_english.m3u8
Discovery,http://ott.watch/stream/E9LDH2ZCN7/146.m3u8
Discovery,http://ott.watch/stream/E9LDH2ZCN7/177.m3u8
discovery,http://fl3.moveonjoy.com/Discovery_Channel/index.m3u8
Discovery Science,http://zyamka.akadatel.com/iptv/ZPXPMR8ASF6NPN/9326/index.m3u8
INVESTIGATION DISCOVERY ASIA,https://denver1769.pages.dev/Discovery/id_hd_english.m3u8
Travel 4K,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/4k-travel-tv/manifest.m3u8
Travel Escapes TV,https://b385eb878e03425999616e7aedfe3605.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/TCLTVPlus_TravelEscapes/playlist.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8
動物星球,http://61.221.215.25:8800/hls/57/index.m3u8?txiptv&playlive
動物星球,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
國家地理,http://198.16.100.186:8278/Natgeo/playlist.m3u8?tid=MD9D9302547893025478&ct=19249&tsum=98e3f2f5104d6ed1e826d12d93d64794
探索亞洲,http://61.221.215.25:8800/hls/50/index.m3u8
探索頻道,http://61.221.215.25:8800/hls/1/index.m3u8
