新聞台,#genre#
東森新聞頻道,http://122.117.71.103:8660/%E4%B8%9C%E6%A3%AE%E6%96%B0%E9%97%BB.m3u8
東森美洲新聞,http://38.64.72.148:80/hls/modn/list/2016/chunklist0.m3u8
東森財經HD,http://122.117.71.103:8684/http/61.222.53.250:8081/hls/63/805/ch11.m3u8
東森財經新聞臺,https://www.youtube.com/watch?v=LbS-xQ67fos
東森財經頻道,http://122.117.71.103:8684/%E4%B8%9C%E6%A3%AE%E8%B4%A2%E7%BB%8F.m3u8
民視 新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://122.117.71.103:8682/http/61.222.53.250:8081/hls/85/80/FtvNews4max.m3u8
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top
民視新聞,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
民視新聞臺,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞臺,https://www.youtube.com/watch?v=ylYJSBUgaMA
民視新聞頻道,http://122.117.71.103:8682/%E6%B0%91%E8%A7%86%E6%96%B0%E9%97%BB.m3u8
臺視新聞,http://aktv-stream.m16tv.cfd/stream/taiwan/null-15/AKTV.m3u8
臺視新聞,http://222.128.55.152:9080/live/ts.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
臺視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
臺視新聞,https://stream1.freetv.fun/c1e80466d09b16dbba231914e7d90e38b5ad564c5c34497819f0b65b3c0c8ea2.m3u8
臺視新聞 HD,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
臺視新聞臺,https://www.youtube.com/watch?v=xL0ch83RAK8
華視新聞臺,https://www.youtube.com/watch?v=wM0g8EoUZ_E
鏡新聞,http://47.239.163.171/HDTV/QQ群1047470024.php?id=46
鏡電視新聞臺,http://122.117.71.103:8697/http/61.222.53.250:8092/upload/114/MNEWS_TS-1111_1.m3u8
閩鏡新聞頻道,http://122.117.71.103:8697/%E9%97%BD%E9%95%9C%E6%96%B0%E9%97%BB.m3u8
非凡商業,http://122.117.71.103:8665/http/61.222.53.250:8081/hls/74/816/ch56.m3u8
非凡商業頻道,http://122.117.71.103:8665/%E9%9D%9E%E5%87%A1%E5%95%86%E4%B8%9A.m3u8
非凡新聞,http://122.117.71.103:8664/http/61.222.53.250:8081/hls/75/817/ch57.m3u8
非凡新聞,http://47.239.163.171/HDTV/QQ群1047470024.php?id=44
非凡新聞頻道,http://122.117.71.103:8664/%E9%9D%9E%E5%87%A1%E6%96%B0%E9%97%BB.m3u8
體育,#genre#
DAZN 2  HD,http://122.117.71.103:8696/http/61.222.53.250:8078/hls/26/80/esport2.m3u8
DAZN-壹頻道,http://122.117.71.103:8695/DAZN-%E5%A3%B9.m3u8
ELEVEN SPORTS 1,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2531/index.m3u
ELEVEN SPORTS 1 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2518/index.m3u
ELEVEN SPORTS 2,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2532/index.m3u
ELEVEN SPORTS 2 PL,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2517/index.m3u
ELEVEN SPORTS 3,http://czrb8vng.ottclub.xyz/iptv/AHMQNVLWUTM5PW/2533/index.m3u
SPORTOUTDOOR.TV,https://gto2000-sportoutdoortv-1-it.samsung.wurl.tv/playlist.m3u8
TRACE SPORT STARS,https://lightning-tracesport-samsungau.amagi.tv/playlist.m3u8
Trace Sport Stars,http://122.117.71.103:8626/http/61.222.53.250:8092/upload/212/TraceS_TS-1111_1.m3u8
TRACE SPORTS,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8
TRACE SPORTS INTER HD,http://95.67.12.82:9067
TRACE SPORTS STARS,https://trace-sportstars-samsungnz.amagi.tv/playlist.m3u8
TRACE SPORTS STARS,https://trace-sportstars-samsungnz.amagi.tv/playlist.m3u8?checkedby:iptvcat.com
ช่อง SKY SPORTS MAIN EVENT,http://0f3f161d.cbilant.com/iptv/DNKSGWXK47B9GH/7337/index.m3u8
博斯運動二,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8858/live1081.m3u8
愛爾達體育1臺,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8854/live1077.m3u8
緯來體育,http://aktv-stream.m16tv.cfd/stream/test/null/AKTV.m3u8
緯來體育,https://stream1.freetv.fun/wei-lai-ti-yu-9.ctv
緯來體育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp;time=20240926215313&amp;ip=111.229.253.40
緯來體育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8#rtmp://f13h.mine.nu:1935/sat/tv721
緯來體育,https://cdn.iptv8k.top/dl/jrys.php?id=291&time=20240926215313&ip=111.229.253.40
緯來體育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
緯來體育,http://47.239.163.171/HDTV/QQ群1047470024.php?id=54
緯來體育,https://s1.m16tv.cfd/aktv2/CH-0/AKTV.m3u8
緯來體育HD,http://122.117.71.103:8692/http/61.222.53.250:8081/hls/67/809/ch28.m3u8
綜合台1,#genre#
MUCH TV,http://122.117.71.103:8651/http/61.222.53.250:8081/hls/72/814/ch45.m3u8
TVBS,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS,https://stream1.freetv.fun/5ff69e6b2e5eea60dcf5154d7548e6180b5afa05f43fe358ab4084f11eaadf34.m3u8
TVBS,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS,https://s1.m16tv.cfd/tvbs/tvbs/AKTV.m3u8
TVBS AISA,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS HD,http://kkk.888.3116598.xyz//api.php?n=HKTV&id=UNA532&tk=on7ptxNRYztN
TVBS HD,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=YXljwW&tk=ubY7XqjFrKz1
TVBS HD,http://122.117.71.103:8663/http/61.222.53.250:8081/hls/75/817/ch58.m3u8
TVBSHD,http://47.239.163.171/HDTV/QQ群1047470024.php?id=41
TVBS亞洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS亞洲,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=941621&extension=ts&play_token=vFR5CkmzbA
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS歡樂HD,http://122.117.71.103:8654/http/61.222.53.250:8081/hls/65/807/ch17.m3u8
TVBS歡樂臺,http://61.216.11.93:49981/stream/channelid/1607444205.m3u8
tvbs歡樂頻道,http://122.117.71.103:8654/tvbs%E6%AC%A2%E4%B9%90.m3u8
tvbs閩南頻道,http://122.117.71.103:8663/tvbs%E9%97%BD%E5%8D%97.m3u8
TVB亞洲綜合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=26
中天綜合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=38
中天綜合HD,http://122.117.71.103:8648/http/61.222.53.250:8081/hls/67/809/ch25.m3u8
中天綜合頻道,http://122.117.71.103:8648/%E4%B8%AD%E5%A4%A9%E7%BB%BC%E5%90%88.m3u8
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
八大綜合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=64
八大綜合,http://61.216.11.93:49981/stream/channelid/1339557876.m3u8
八大綜合HD,http://122.117.71.103:8640/http/61.222.53.250:8081/hls/66/808/ch21.m3u8
八大綜合頻道,http://122.117.71.103:8640/%E5%85%AB%E5%A4%A7%E7%BB%BC%E5%90%88.m3u8
年代much,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=rI4b5V&tk=ubY7XqjFrKz1
年代much,http://61.216.11.93:49981/stream/channelid/644357774.m3u8
年代much,http://fr-us8.jdiptv.cc/live/ndmuch.m3u8?kdstime=1743895364&kdssign=161cb60ba83e55ce097c8e3416c55999
年代綜合頻道,http://122.117.71.103:8651/%E5%B9%B4%E4%BB%A3%E7%BB%BC%E5%90%88.m3u8
愛爾達綜合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=69
東森綜合,https://cdn.iptv8k.top/dl/jrys.php?id=221&amp;time=20240926215313&amp;ip=111.229.253.40
東森綜合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
東森綜合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=49
東森綜合HD,http://122.117.71.103:8646/http/61.222.53.250:8081/hls/63/805/ch12.m3u8
東森綜合頻道,http://122.117.71.103:8646/%E4%B8%9C%E6%A3%AE%E7%BB%BC%E5%90%88.m3u8
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8#rtmp://f13h.mine.nu/sat/tv331
東森超視,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40#rtmp://f13h.mine.nu/sat/tv331#rtmp://f13h.mine.nu/sat/tv331
東森超視,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
東森超視,http://47.239.163.171/HDTV/QQ群1047470024.php?id=48
東森超視,http://61.216.11.93:49981/stream/channelid/1026178460.m3u8
東森超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
東森超視34.5,https://stream1.freetv.fun/41abf308e03f0e00cf97633b2892d5477b3329bae64920ad101c87398baf61a6.m3u8
東森超視頻道,http://122.117.71.103:8647/%E4%B8%9C%E6%A3%AE%E8%B6%85%E8%A7%86.m3u8
緯來日本HD,http://122.117.71.103:8681/http/61.222.53.250:8081/hls/69/811/ch34.m3u8
緯來日本頻道,http://122.117.71.103:8681/%E7%BA%AC%E6%9D%A5%E6%97%A5%E6%9C%AC.m3u8
緯來綜合,http://47.239.163.171/HDTV/QQ群1047470024.php?id=55
緯來綜合,http://61.216.11.93:49981/stream/channelid/106481234.m3u8
緯來綜合HD,http://122.117.71.103:8638/http/61.222.53.250:8081/hls/68/810/ch32.m3u8
緯來綜合頻道,http://122.117.71.103:8638/%E7%BA%AC%E6%9D%A5%E7%BB%BC%E5%90%88.m3u8
緯來育樂,https://cdn.iptv8k.top/dl/jrys.php?id=289&time=20240926215313&ip=111.229.253.40
臺視綜合,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZV8rjW&tk=ubY7XqjFrKz1
超視HD,http://122.117.71.103:8647/http/61.222.53.250:8081/hls/64/806/ch14.m3u8
綜合台2,#genre#
AsiaFM亞洲經典臺,http://live.ximalaya.com/radio-first-page-app/live/1005/64.m3u8
TAIWAN PLUS,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
Taiwan Plus,http://122.117.71.103:8658/http/61.222.53.250:8081/hls/87/80/PtsTaiwanPlus4max.m3u8
三立臺灣,https://cdn.iptv8k.top/dl/jrys.php?id=269&time=20240926215313&ip=111.229.253.40
三立臺灣HD,http://122.117.71.103:8643/http/61.222.53.250:8081/hls/65/807/ch20.m3u8
三立都會HD,http://122.117.71.103:8644/http/61.222.53.250:8081/hls/65/807/ch19.m3u8
三立都會頻道,http://122.117.71.103:8644/%E4%B8%89%E7%AB%8B%E9%83%BD%E4%BC%9A.m3u8
中天亞洲臺,http://line.greatstar.me:80/play/live.php?mac=00:1A:79:51:45:21&stream=571212&extension=ts
中天亞洲臺,https://stream1.freetv.fun/32bcd132d0ad2c3bb14e2d59aeff96c7bbd5ab01eb583b4d61215e1db1378730.ctv
中天亞洲臺,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571212&extension=ts&play_token=yaoffzUbUJ
中天娛樂,http://47.239.163.171/HDTV/QQ群1047470024.php?id=39
中天娛樂HD,http://122.117.71.103:8649/http/61.222.53.250:8081/hls/67/809/ch26.m3u8
中天娛樂頻道,http://122.117.71.103:8649/%E4%B8%AD%E5%A4%A9%E5%A8%B1%E4%B9%90.m3u8
中視經典,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8511/live1144.m3u8
中視經典,http://47.239.163.171/HDTV/QQ群1047470024.php?id=78
中視菁採,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8512/live1145.m3u8
亞洲經典,https://lhttp.qingting.fm/live/5021912/64k.mp3
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大第一,http://61.216.11.93:49981/stream/channelid/2021000694.m3u8
八大第一HD,http://122.117.71.103:8639/http/61.222.53.250:8081/hls/66/808/ch22.m3u8
八大第一臺,http://61.221.215.25:8800/hls/55/index.m3u8#http://108.181.20.197/livehttpplay?channel_id=20073
八大第一頻道,http://122.117.71.103:8639/%E5%85%AB%E5%A4%A7%E7%AC%AC%E4%B8%80.m3u8
天映經典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40
天映經典,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0bR44M&tk=ubY7XqjFrKz1
天映經典,https://stream1.freetv.fun/e8b0f118c2acbc21ddda6ae744acf585182f8840a9d1e69c1e84d864f505f0cb.ctv
天映經典,https://stream1.freetv.fun/69fcbefe1b59785e9e45cce84f0ae50e492a5918f63d33ce4e3d4c6267c61d37.ctv
天映經典,https://stream1.freetv.fun/65f7dbe66ce7ae293eb469233cf7c8defb4153d2312f3f743ba7a34e29fc3d05.ctv
天映經典,http://bx.757888.xyz/api.php?id=tyjd
民視第一臺,https://s1.m16tv.cfd/taiwan/CH-0/AKTV.m3u8
緯來娛樂,http://108.181.20.197/livehttpplay?channel_id=20202
緯來精彩,http://61.221.215.25:8800/hls/48/index.m3u8
靖天資訊,https://cdn.iptv8k.top/dl/jrys.php?id=315&time=20240926215313&ip=111.229.253.40
韓國娛樂臺,http://122.117.71.103:8645/http/61.222.53.250:8092/upload/116/KMTV_TS-1111_1.m3u8
韓國娛樂頻道,http://122.117.71.103:8645/%E9%9F%A9%E5%9B%BD%E5%A8%B1%E4%B9%90.m3u8
龍華經典,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=9PG4C9&tk=ubY7XqjFrKz1
龍華經典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龍華經典,https://cdn3.132.us.kg/live/lhjd/stream.m3u8
龍華經典,http://47.239.163.171/HDTV/QQ群1047470024.php?id=62
龍華經典臺,http://aktv-stream.m16tv.cfd/stream/taiwan/null/AKTV.m3u8
電影,#genre#
Amc,http://fl5.moveonjoy.com/AMC_NETWORK/index.m3u8
AMC Thrillers 電影,https://436f59579436473e8168284cac5d725f.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Plex_RushByAMC/playlist.m3u8
aMC 電影,http://zb.qc.to/?id=4gtv-4gtv017
amc 電影臺,http://61.221.215.25:8800/hls/43/index.m3u8
AMC電影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=75
amc電影頻道,http://122.117.71.103:8671/amc%E7%94%B5%E5%BD%B1.m3u8
AXN,https://stream1.freetv.fun/60d1a814f3b2abd27ed578ed604c654c1ce3e5c0931d9eaa3d5ab05c8bf85ea8.ctv
AXN,http://aktv_stream1.m16tv.cfd/stream/aktv2/axn/AKTV.m3u8
AXN,http://aktv-stream.m16tv.cfd/stream/aktv2/axn/AKTV.m3u8
AXN,http://122.117.71.103:8669/http/61.222.53.250:8081/hls/71/813/ch43.m3u8
AXN,https://s1.m16tv.cfd/aktv/axn/AKTV.m3u8
HBO,https://stream1.freetv.fun/419f7c8de2912e89d3b53b7f943c0c82a076fdf6846327e4911e8af9b5fd1d18.ctv
HBO,https://stream1.freetv.fun/7e154d3ba0994a6d902f0a03ae0ac260fd826712e7b1b5077b3d086c8fc7cb8e.ctv
HBO,http://122.117.71.103:8668/http/61.222.53.250:8081/hls/71/813/ch41.m3u8
HBO 2,https://stream1.freetv.fun/9efc1c10d3f4ab7f17862371c551d893b1a34b5e083f7f0c2af349add6bae14c.m3u8
HBO 2,https://stream1.freetv.fun/a58fb939e95a931316e724be4d8412e1732a30b732530fbe22358af1be2555fa.ctv
HBO FAMILY,https://stream1.freetv.fun/6b2946c9fe4dea6f041b1fcf732697bce9060a35f9e72f54046c0461c38c6bb4.m3u8
HBO FAMILY,https://stream1.freetv.fun/bcefaf3c313a7d5f7c398e98436e43edf3c28306e372e3a0a750480a2d4708b7.ctv
HBO HITS TREE,https://stream1.freetv.fun/6a9d6485a532bf89d1e2125c76436bf8c1593c268f57ac64603dd6f875445321.ctv
HBO MUNDI,https://stream1.freetv.fun/c544251d080629bbc7fce58055253632c449167582d145f9b4833454e0ea3b00.ctv
HBO PLUS,https://stream1.freetv.fun/ab3a170b34c9550c87def7472e6d2b7da09a66bb6a5634b4320f991e73faaadb.m3u8
HBO PLUS,https://stream1.freetv.fun/51e58da4c1601b46098d492daaa5f38e3693425999bbc2abeaa949aa10bde1f2.ctv
HBO XTREME SD,https://stream1.freetv.fun/295f7f357d79d7301fb132a6c65f2b475014a6e374cf3eaed96e64e9de51601d.m3u8
HBOHD,http://47.239.163.171/HDTV/QQ群1047470024.php?id=70
HBO原創,http://47.239.163.171/HDTV/QQ群1047470024.php?id=71
HBO原創,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8543/live1195.m3u8
HBO家庭,http://47.239.163.171/HDTV/QQ群1047470024.php?id=73
HBO家庭,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8541/live1193.m3u8
HBO強檔,http://47.239.163.171/HDTV/QQ群1047470024.php?id=72
好萊塢電影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=74
好萊塢電影HD,http://122.117.71.103:8689/http/61.222.53.250:8081/hls/74/816/ch55.m3u8
好萊電影高碼,http://61.216.11.93:49981/stream/channelid/286389561.m3u8
守望相助 Neighborhood Watch (2025)上映日期: 2025-04-25(美國),https://svip.high21-playback.com/20250427/42716_eae5f132/2000k/hls/mixed.m3u8
東森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40
東森洋片,http://47.239.163.171/HDTV/QQ群1047470024.php?id=52
東森洋片,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8539/live1191.m3u8
東森洋片臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=0v2YeS&tk=ubY7XqjFrKz1
東森電影,https://cdn.iptv8k.top/dl/jrys.php?id=231&time=20240926215313&ip=111.229.253.40
東森電影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
東森電影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=51
東森電影,http://bx.757888.xyz/api.php?id=dsdy
東森電影,https://s1.m16tv.cfd/aktv2/CH-1/AKTV.m3u8
東森電影,http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8536/live1188.m3u8
東森電影臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=Ht9xSg&tk=ubY7XqjFrKz1
緯來電影,http://47.239.163.171/HDTV/QQ群1047470024.php?id=53
緯來電影,http://61.216.11.93:49981/stream/channelid/1914405885.m3u8
緯來電影HD,http://122.117.71.103:8666/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
緯來電影臺,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=OBMaOf&tk=ubY7XqjFrKz1
緯來電影頻道,http://122.117.71.103:8666/%E7%BA%AC%E6%9D%A5%E7%94%B5%E5%BD%B1.m3u8
美亞電影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亞電影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亞電影,http://zjrtv.vip/live/?tbs=mydy
美亞電影,http://php.jdshipin.com/PLTV/iptv.php?id=meiya
美亞電影,http://bx.757888.xyz/api.php?id=meiya
美亞電影,https://live.tvfix.org/live/mydy/index.m3u8
美亞電影(國語),http://hk.mushui.tk/mqlive/live.php?ip=60.248.127.232&url=http://60.248.127.232:8556/live1208.m3u8
美亞電影(港),http://47.239.163.171/HDTV/QQ群1047470024.php?id=34
美亞電影(臺),http://kkk.888.3116598.xyz/api.php?n=HKTV&id=fNrBFn&tk=ubY7XqjFrKz1
美亞電影(臺),http://47.239.163.171/HDTV/QQ群1047470024.php?id=35
美亞電影臺,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亞電影臺,https://stream1.freetv.fun/2cb279c9a42cd826e8afb1da83ad153bc8e4dfdef7ac294f7f521f6f8f116c1b.m3u8
美亞電影臺,https://stream1.freetv.fun/mei-ya-dian-ying-2.m3u8
美亞電影臺(HK),http://aktv_stream1.m16tv.cfd/stream/aktv/hk-1/AKTV.m3u8
