新聞台,#genre#
東森新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv152
東森新聞,http://108.181.20.197/livehttpplay?channel_id=20082
東森新聞4,http://robyang.serv00.net/ublive.php?id=2766
東森新聞HD,http://122.117.71.103:8660/http/61.222.53.250:8081/hls/63/805/ch10.m3u8
東森新聞HD,http://220.134.196.147:8527/http/61.219.99.20:8081/hls/63/805/ch10.m3u8
東森財經,http://108.181.20.197/livehttpplay?channel_id=20078
東森財經HD,http://122.117.71.103:8684/http/61.222.53.250:8081/hls/63/805/ch11.m3u8
東森財經HD,http://220.134.196.147:8525/http/61.219.99.20:8081/hls/63/805/ch11.m3u8
東森財經新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv153
民視新聞,http://122.117.71.103:8682/http/61.222.53.250:8081/hls/85/80/FtvNews4max.m3u8
民視新聞,http://220.134.196.147:8519/http/61.219.99.20:8081/hls/85/80/FtvNews4max.m3u8
民視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv13
民視新聞,http://108.181.20.197/livehttpplay?channel_id=20097
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
臺視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv051
臺視新聞,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
臺視新聞,http://222.128.55.152:9080/live/ts.m3u8
臺視財經,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv056
臺視財經,http://robyang.serv00.net/ublive.php?id=300
華視新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv052
華視新聞,http://108.181.20.197/livehttpplay?channel_id=20086
鏡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv075
鏡電視新聞臺,http://122.117.71.103:8697/http/61.222.53.250:8092/upload/114/MNEWS_TS-1111_1.m3u8
鏡電視新聞臺,http://211.23.114.106:8545/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
鏡電視新聞臺,http://220.134.196.147:8561/http/61.219.99.20:8092/upload/114/MNEWS_TS-1111_1.m3u8
非凡商業,http://122.117.71.103:8665/http/61.222.53.250:8081/hls/74/816/ch56.m3u8
非凡商業,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv048
非凡商業HD,http://220.134.196.147:8511/http/61.219.99.20:8081/hls/74/816/ch56.m3u8
非凡新聞,http://122.117.71.103:8664/http/61.222.53.250:8081/hls/75/817/ch57.m3u8
非凡新聞,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv010
非凡新聞,http://108.181.20.197/livehttpplay?channel_id=20034
非凡新聞HD,http://220.134.196.147:8571/http/61.219.99.20:8081/hls/75/817/ch57.m3u8
非凡新聞（備）,http://robyang.serv00.net/ublive.php?id=3236

體育,#genre#


DAZN 1,http://211.23.114.106:8523/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 1,http://220.134.196.147:9120/http/59.120.8.187:8078/hls/25/80/esport.m3u8
DAZN 1  HD,http://122.117.71.103:8695/http/61.222.53.250:8078/hls/25/80/esport.m3u8
DAZN 2,http://211.23.114.106:8555/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
DAZN 2,http://220.134.196.147:9119/http/59.120.8.187:8078/hls/26/80/esport2.m3u8
DAZN 2  HD,http://122.117.71.103:8696/http/61.222.53.250:8078/hls/26/80/esport2.m3u8
Eleven Sport 1,http://robyang.serv00.net/ublive.php?id=3224
Eleven Sport 2,http://robyang.serv00.net/ublive.php?id=301
ELEVENSPORTS一,http://108.181.20.197/livehttpplay?channel_id=10104
ELEVENSPORTS二,http://108.181.20.197/livehttpplay?channel_id=10105
ELTA體育1,http://robyang.serv00.net/ublive.php?id=2729
ELTA體育一,http://108.181.20.197/livehttpplay?channel_id=20043
ELTA體育二,http://108.181.20.197/livehttpplay?channel_id=20107
sky sports main event,http://robyang.serv00.net/ublive.php?id=2787
Trace Sport Stars,http://122.117.71.103:8626/http/61.222.53.250:8092/upload/212/TraceS_TS-1111_1.m3u8
Trace Sport Stars,http://211.23.114.106:8505/http/61.219.99.20:8092/upload/212/TraceS_TS-1111_1.m3u8
Trace Sport Stars,http://220.134.196.147:8569/http/61.219.99.20:8092/upload/212/TraceS_TS-1111_1.m3u8
博斯無限,http://robyang.serv00.net/ublive.php?id=381
博斯無限,http://robyang.serv00.net/ublive.php?id=2797
博斯無限2,http://robyang.serv00.net/ublive.php?id=426
博斯無限2,http://robyang.serv00.net/ublive.php?id=2798
博斯無限一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn10
博斯無限二,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn13
博斯網球,http://robyang.serv00.net/ublive.php?id=498
博斯網球一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn09
博斯運動,http://108.181.20.197/livehttpplay?channel_id=10131
博斯運動1,http://robyang.serv00.net/ublive.php?id=379
博斯運動2,http://robyang.serv00.net/ublive.php?id=380
博斯運動一,http://122.117.71.103:8693/http/61.222.53.250:8068/hls/15/80/cstv15.m3u8
博斯運動一,http://211.23.114.106:8518/http/59.120.8.187:8068/hls/15/80/cstv15.m3u8
博斯運動一,http://220.134.196.147:8564/http/61.219.99.20:8068/hls/15/80/cstv15.m3u8
博斯運動一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn07
博斯運動二,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn08
博斯高球1,http://robyang.serv00.net/ublive.php?id=377
博斯高球2,http://robyang.serv00.net/ublive.php?id=378
博斯高球一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn05
博斯高球二,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn06
博斯魅力,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn04
博斯魅力,http://robyang.serv00.net/ublive.php?id=175
時尚運動X,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv014
智林體育,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv101
緯來體育,http://108.181.20.197/livehttpplay?channel_id=20120
緯來體育HD,http://122.117.71.103:8692/http/61.222.53.250:8081/hls/67/809/ch28.m3u8
緯來體育HD,http://211.23.114.106:8528/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
緯來體育HD,http://220.134.196.147:8553/http/59.120.8.187:8081/hls/67/809/ch28.m3u8

綜合台1,#genre#


momo 綜合臺,http://122.117.71.103:8694/http/61.222.53.250:8081/hls/76/818/momo_max.m3u8
momo綜合臺,http://211.23.114.106:8511/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
momo綜合臺,http://220.134.196.147:8575/http/59.120.8.187:8081/hls/76/818/momo_max.m3u8
MUCH TV,http://122.117.71.103:8651/http/61.222.53.250:8081/hls/72/814/ch45.m3u8
MUCH TV,http://211.23.114.106:9328/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
MUCH TV,http://220.134.196.147:8530/http/61.219.99.20:8081/hls/72/814/ch45.m3u8
Smart知識,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn19
TVBS,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv073
TVBS,http://robyang.serv00.net/ublive.php?id=2273
TVBS HD,http://122.117.71.103:8663/http/61.222.53.250:8081/hls/75/817/ch58.m3u8
TVBS HD,http://211.23.114.106:9344/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
TVBS HD,http://220.134.196.147:8570/http/61.219.99.20:8081/hls/75/817/ch58.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS歡樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv068
TVBS歡樂,http://108.181.20.197/livehttpplay?channel_id=20105
TVBS歡樂,http://robyang.serv00.net/ublive.php?id=40
TVBS歡樂HD,http://122.117.71.103:8654/http/61.222.53.250:8081/hls/65/807/ch17.m3u8
TVBS歡樂HD,http://211.23.114.106:8553/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS歡樂HD,http://220.134.196.147:8522/http/61.219.99.20:8081/hls/65/807/ch17.m3u8
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
TVBS精采,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv067
TVBS精采,http://robyang.serv00.net/ublive.php?id=66
三立綜合,http://robyang.serv00.net/ublive.php?id=315
中天綜合,http://robyang.serv00.net/ublive.php?id=3072
中天綜合,http://robyang.serv00.net/ublive.php?id=54
中天綜合HD,http://122.117.71.103:8648/http/61.222.53.250:8081/hls/67/809/ch25.m3u8
中天綜合HD,http://211.23.114.106:9325/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
中天綜合HD,http://220.134.196.147:8502/http/61.219.99.20:8081/hls/67/809/ch25.m3u8
八大綜合,http://108.181.20.197/livehttpplay?channel_id=20068
八大綜合,http://61.221.215.25:8800/hls/56/index.m3u8
八大綜合,http://robyang.serv00.net/ublive.php?id=3258
八大綜合,http://robyang.serv00.net/ublive.php?id=2286
八大綜合HD,http://122.117.71.103:8640/http/61.222.53.250:8081/hls/66/808/ch21.m3u8
八大綜合HD,http://211.23.114.106:8521/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
八大綜合HD,http://220.134.196.147:8518/http/61.219.99.20:8081/hls/66/808/ch21.m3u8
八大綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv039
年代much,http://robyang.serv00.net/ublive.php?id=1359
東森綜合-替,http://robyang.serv00.net/ublive.php?id=3254
東森綜合HD,http://122.117.71.103:8646/http/61.222.53.250:8081/hls/63/805/ch12.m3u8
東森綜合HD,http://211.23.114.106:8535/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
東森綜合HD,http://220.134.196.147:9553/http/61.219.99.20:8081/hls/63/805/ch12.m3u8
民視綜藝,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv004
緯來日本,http://108.181.20.197/livehttpplay?channel_id=20303
緯來日本HD,http://122.117.71.103:8681/http/61.222.53.250:8081/hls/69/811/ch34.m3u8
緯來日本HD,http://211.23.114.106:9336/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
緯來日本HD,http://220.134.196.147:8565/http/61.219.99.20:8081/hls/69/811/ch34.m3u8
緯來綜合HD,http://122.117.71.103:8638/http/61.222.53.250:8081/hls/68/810/ch32.m3u8
緯來綜合HD,http://211.23.114.106:8536/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
緯來綜合HD,http://220.134.196.147:8533/http/61.219.99.20:8081/hls/68/810/ch32.m3u8
緯來育樂HD,http://122.117.71.103:8691/http/61.222.53.250:8081/hls/68/810/ch30.m3u8
緯來育樂HD,http://211.23.114.106:8513/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
緯來育樂HD,http://220.134.196.147:8547/http/59.120.8.187:8081/hls/68/810/ch30.m3u8
超視,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
超視HD,http://122.117.71.103:8647/http/61.222.53.250:8081/hls/64/806/ch14.m3u8
超視HD,http://211.23.114.106:9381/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
超視HD,http://220.134.196.147:8508/http/61.219.99.20:8081/hls/64/806/ch14.m3u8
靖天日本,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv047
靖天綜合,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv046
靖天育樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv062

綜合台2,#genre#


ELTV娛樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv070
Taiwan Plus,http://122.117.71.103:8658/http/61.222.53.250:8081/hls/87/80/PtsTaiwanPlus4max.m3u8
Taiwan Plus,http://220.134.196.147:8524/http/61.219.99.20:8081/hls/87/80/PtsTaiwanPlus4max.m3u8
三立國際,http://robyang.serv00.net/ublive.php?id=2285
三立臺灣,http://robyang.serv00.net/ublive.php?id=2436
三立臺灣,http://robyang.serv00.net/ublive.php?id=21
三立臺灣HD,http://122.117.71.103:8643/http/61.222.53.250:8081/hls/65/807/ch20.m3u8
三立臺灣HD,http://211.23.114.106:9378/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立臺灣HD,http://220.134.196.147:8513/http/61.219.99.20:8081/hls/65/807/ch20.m3u8
三立都會,http://108.181.20.197/livehttpplay?channel_id=20100
三立都會,http://robyang.serv00.net/ublive.php?id=1001
三立都會,http://robyang.serv00.net/ublive.php?id=38
三立都會HD,http://122.117.71.103:8644/http/61.222.53.250:8081/hls/65/807/ch19.m3u8
三立都會HD,http://211.23.114.106:8538/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
三立都會HD,http://220.134.196.147:8503/http/61.219.99.20:8081/hls/65/807/ch19.m3u8
中天娛樂,http://108.181.20.197/livehttpplay?channel_id=20079
中天娛樂,http://61.221.215.25:8800/hls/47/index.m3u8
中天娛樂HD,http://122.117.71.103:8649/http/61.222.53.250:8081/hls/67/809/ch26.m3u8
中天娛樂HD,http://211.23.114.106:8508/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
中天娛樂HD,http://220.134.196.147:8509/http/61.219.99.20:8081/hls/67/809/ch26.m3u8
中視經典,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv080
中視經典,http://robyang.serv00.net/ublive.php?id=185
中視菁採,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv064
八大娛樂,http://108.181.20.197/livehttpplay?channel_id=20071
八大娛樂,http://robyang.serv00.net/ublive.php?id=105
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大第一,http://robyang.serv00.net/ublive.php?id=318
八大第一HD,http://122.117.71.103:8639/http/61.222.53.250:8081/hls/66/808/ch22.m3u8
八大第一HD,http://211.23.114.106:9318/http/61.219.99.20:8081/hls/66/808/ch22.m3u8
八大第一HD,http://220.134.196.147:8505/http/61.219.99.20:8081/hls/66/808/ch22.m3u8
八大精彩,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv034
八大精彩,http://108.181.20.197/livehttpplay?channel_id=20052
八大精彩,http://robyang.serv00.net/ublive.php?id=1024
天映經典,http://108.181.20.197/livehttpplay?channel_id=20063
天映經典,http://robyang.serv00.net/ublive.php?id=2289
民視第一,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv003
民視第一臺,http://robyang.serv00.net/ublive.php?id=3272
民視臺灣,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv001
民視臺灣,http://robyang.serv00.net/ublive.php?id=36
緯來娛樂,http://108.181.20.197/livehttpplay?channel_id=20202
緯來精彩,http://61.221.215.25:8800/hls/48/index.m3u8
緯來精彩,http://robyang.serv00.net/ublive.php?id=2280
豬哥亮歌廳秀,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv006
霹靂臺灣,http://robyang.serv00.net/ublive.php?id=1339
靖天國際,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv063
靖天歡樂,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv054
靖天資訊,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv065
靖天資訊,http://robyang.serv00.net/ublive.php?id=49
韓國娛樂臺,http://122.117.71.103:8645/http/61.222.53.250:8092/upload/116/KMTV_TS-1111_1.m3u8
韓國娛樂臺,http://211.23.114.106:8544/http/61.219.99.20:8092/upload/116/KMTV_TS-1111_1.m3u8
韓國娛樂臺,http://220.134.196.147:8506/http/61.219.99.20:8092/upload/116/KMTV_TS-1111_1.m3u8
龍華經典,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn21
龍華經典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8

電影,#genre#


AMC,http://robyang.serv00.net/ublive.php?id=84
AMC 電影臺,http://122.117.71.103:8671/http/61.222.53.250:8092/upload/115/AMC_TS-1111_1.m3u8
AMC 電影臺,http://211.23.114.106:9359/http/61.219.99.20:8092/upload/115/AMC_TS-1111_1.m3u8
AMC 電影臺,http://220.134.196.147:8521/http/61.219.99.20:8092/upload/115/AMC_TS-1111_1.m3u8
AMC電影,http://61.221.215.25:8800/hls/43/index.m3u8
amc電影,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv017
AXN,http://122.117.71.103:8669/http/61.222.53.250:8081/hls/71/813/ch43.m3u8
AXN,http://211.23.114.106:9357/http/61.219.99.20:8081/hls/71/813/ch43.m3u8
AXN,http://220.134.196.147:8526/http/61.219.99.20:8081/hls/71/813/ch43.m3u8
AXN,http://robyang.serv00.net/ublive.php?id=1044
AXN,http://robyang.serv00.net/ublive.php?id=2971
CINEMAX,http://125.227.210.55:8151/VideoInput/play.ts
Cinemax,http://robyang.serv00.net/ublive.php?id=2314
Cinemax,http://robyang.serv00.net/ublive.php?id=1518
CINEMAX HD,http://122.117.71.103:8670/http/61.222.53.250:8081/hls/71/813/ch42.m3u8
CINEMAX HD,http://211.23.114.106:9358/http/61.219.99.20:8081/hls/71/813/ch42.m3u8
CINEMAX HD,http://220.134.196.147:8535/http/61.219.99.20:8081/hls/71/813/ch42.m3u8
Cinemax ID,http://robyang.serv00.net/ublive.php?id=2990
CI罪案偵查,http://robyang.serv00.net/ublive.php?id=2303
HBO,http://122.117.71.103:8668/http/61.222.53.250:8081/hls/71/813/ch41.m3u8
HBO,http://211.23.114.106:9356/http/61.219.99.20:8081/hls/71/813/ch41.m3u8
HBO,http://220.134.196.147:9520/http/61.219.99.20:8081/hls/71/813/ch41.m3u8
HBO,http://125.227.210.55:8153/VideoInput/play.ts
HBO 1 US,http://robyang.serv00.net/ublive.php?id=1110
HBO 2 US,http://robyang.serv00.net/ublive.php?id=1111
HBO Comedy,http://robyang.serv00.net/ublive.php?id=1109
Hbo East,http://robyang.serv00.net/ublive.php?id=1513
HBO Family,http://robyang.serv00.net/ublive.php?id=1113
Hbo Family,http://robyang.serv00.net/ublive.php?id=1512
HBO Family HD,http://robyang.serv00.net/ublive.php?id=2977
HBO Family SD,http://robyang.serv00.net/ublive.php?id=2996
HBO FHD,http://robyang.serv00.net/ublive.php?id=2986
HBO HD,http://robyang.serv00.net/ublive.php?id=332
HBO HD,http://robyang.serv00.net/ublive.php?id=2975
HBO Hits,http://robyang.serv00.net/ublive.php?id=330
HBO Hits FHD,http://robyang.serv00.net/ublive.php?id=2991
HBO Hits HD,http://robyang.serv00.net/ublive.php?id=2976
HBO Hits SD,http://robyang.serv00.net/ublive.php?id=2994
Hbo One,http://robyang.serv00.net/ublive.php?id=1514
HBO SD,http://robyang.serv00.net/ublive.php?id=2993
HBO Signature,http://robyang.serv00.net/ublive.php?id=1112
HBO Signature FHD,http://robyang.serv00.net/ublive.php?id=2987
HBO Signature HD,http://robyang.serv00.net/ublive.php?id=2981
HBO Signature SD,http://robyang.serv00.net/ublive.php?id=2995
HBOFAMILY,http://108.181.20.197/livehttpplay?channel_id=20092
HBOHITS,http://108.181.20.197/livehttpplay?channel_id=20091
HBOSignature,http://robyang.serv00.net/ublive.php?id=329
HBOSignature,http://robyang.serv00.net/ublive.php?id=2824
HBO一,http://108.181.20.197/livehttpplay?channel_id=20093
HBO二,http://108.181.20.197/livehttpplay?channel_id=20314
HITS,http://robyang.serv00.net/ublive.php?id=2972
Hits Movie SD,http://robyang.serv00.net/ublive.php?id=2983
Hits Movies,http://robyang.serv00.net/ublive.php?id=2985
Hits Movies HD,http://robyang.serv00.net/ublive.php?id=2974
好萊塢電影,http://108.181.20.197/livehttpplay?channel_id=20062
好萊塢電影,http://robyang.serv00.net/ublive.php?id=37
好萊塢電影HD,http://122.117.71.103:8689/http/61.222.53.250:8081/hls/74/816/ch55.m3u8
好萊塢電影HD,http://211.23.114.106:9353/http/61.219.99.20:8081/hls/74/816/ch55.m3u8
好萊塢電影HD,http://220.134.196.147:8543/http/61.219.99.20:8081/hls/74/816/ch55.m3u8
影迷數位電影,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv011
東森洋片,http://108.181.20.197/livehttpplay?channel_id=20080
東森洋片,http://robyang.serv00.net/ublive.php?id=1128
東森電影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
東森電影,http://robyang.serv00.net/ublive.php?id=350
東森電影,http://robyang.serv00.net/ublive.php?id=2720
緯來電影,http://108.181.20.197/livehttpplay?channel_id=20199
緯來電影HD,http://122.117.71.103:8666/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
緯來電影HD,http://211.23.114.106:9354/http/61.219.99.20:8081/hls/69/811/ch35.m3u8
緯來電影HD,http://220.134.196.147:8574/http/61.219.99.20:8081/hls/69/811/ch35.m3u8
美亞電影,http://108.181.20.197/livehttpplay?channel_id=20197
美亞電影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亞電影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亞電影,http://robyang.serv00.net/ublive.php?id=375
靖天映畫,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv055
靖天電影,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv061
龍祥電影,http://108.181.20.197/livehttpplay?channel_id=20114
龍華洋片,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn02
龍華洋片,http://robyang.serv00.net/ublive.php?id=341
龍華電影,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-longturn03
龍華電影,http://robyang.serv00.net/ublive.php?id=311
龍華電影臺,http://122.117.71.103:8667/http/61.222.53.250:8068/hls/10/80/cstv10.m3u8
龍華電影臺,http://211.23.114.106:8509/http/61.219.99.20:8068/hls/10/80/cstv10.m3u8
龍華電影臺,http://220.134.196.147:8545/http/61.219.99.20:8068/hls/10/80/cstv10.m3u8

戲劇,#genre#


EYE戲劇,http://robyang.serv00.net/ublive.php?id=191
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
三立戲劇,http://robyang.serv00.net/ublive.php?id=64
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8
八大戲劇,http://robyang.serv00.net/ublive.php?id=81
八大戲劇HD,http://122.117.71.103:8653/http/61.222.53.250:8081/hls/66/808/ch23.m3u8
八大戲劇HD,http://211.23.114.106:9330/http/61.219.99.20:8081/hls/66/808/ch23.m3u8
八大戲劇HD,http://220.134.196.147:8552/http/61.219.99.20:8081/hls/66/808/ch23.m3u8
公視戲劇,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv042
採昌影劇,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=4gtv-4gtv049
東森戲劇,http://robyang.serv00.net/ublive.php?id=2825
東森戲劇-備,http://robyang.serv00.net/ublive.php?id=321
東森戲劇HD,http://122.117.71.103:8652/http/61.222.53.250:8081/hls/64/806/ch13.m3u8
東森戲劇HD,http://211.23.114.106:8552/http/61.219.99.20:8081/hls/64/806/ch13.m3u8
東森戲劇HD,http://220.134.196.147:8536/http/61.219.99.20:8081/hls/64/806/ch13.m3u8
民視影劇,http://breezy-audrie-zspace-7524863c.koyeb.app/live?token=leifeng&id=litv-ftv09
緯來戲劇,http://122.117.71.103:8655/http/61.222.53.250:8081/hls/69/811/ch33.m3u8
緯來戲劇,http://211.23.114.106:9332/http/61.219.99.20:8081/hls/69/811/ch33.m3u8
